ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,V10,Q4,Consent,Consent2,prompt,Conflicts,Coexist,Compete,Attention,prompt,religious_forecast_1,religious_forecast_2,noreligious_forecast_1,noreligious_forecast_2,You_1,You_2,prompt,Hydraulics_rel_1,Hydraulics_rel_2,Hydraulics_sci_1,Hydraulics_sci_2,prompt,Generosity,Caregiving,Bravery,Reciprocity,Public_goods,Respect,Equity,attention,Age,Gender,State,Race,Race_TEXT,Religion,Religion_TEXT,Income,Q25,Q26,Ladder,Conservative,code,LocationLatitude,LocationLongitude,LocationAccuracy
R_2bfJ4lZ9dNckTfP,,Anonymous,,,97.115.79.89,0,5/9/20 9:53,5/9/20 10:04,1,1,1,1,1,1,1,1,12,1,100,50,0,53,100,99,1,50,50,50,3,1,21,9,6,9,6,4,6,bark,13,1,OR,1,,2,,5,1,1,8,5,1,45.48049927,-122.6362991,-1
R_3R4IoFnHrPoaPyU,,Anonymous,,,97.81.167.124,0,5/9/20 9:48,5/9/20 10:05,1,1,1,1,1,7,1,7,12,1,100,0,0,100,40,60,1,20,50,20,50,1,21,1,6,9,9,6,9,bark,33,2,Tennessee,1,,8,,2,1,1,4,6,1,36.21780396,-85.54229736,-1
R_3Ecg715fEw88Yez,,Anonymous,,,165.231.210.6,0,5/9/20 10:01,5/9/20 10:07,1,1,1,1,1,7,1,7,12,1,100,100,100,100,50,100,1,20,50,20,50,1,21,9,9,9,9,1,9,bark,6,2,Texas,1,,2,,3,1,1,6,9,1,32.77670288,-96.80500031,-1
R_24bDgiFP2S7N8YB,,Anonymous,,,208.76.252.4,0,5/9/20 10:13,5/9/20 10:16,1,1,1,1,1,1,1,1,12,1,100,100,0,100,0,100,1,50,0,0,0,1,21,1,1,9,9,9,1,bark/ woof,14,2,California,1,,0,,2,1,1,9,4,1,41.83329773,-71.43139648,-1
R_3fd9kciwmRDeLXE,,Anonymous,,,72.229.168.172,0,5/9/20 10:10,5/9/20 10:19,1,1,1,1,1,7,1,6,12,1,100,9,0,91,41,100,1,25,-2,14,4,1,20,7,1,9,7,7,6,ruff,6,2,NY,2,,3,,2,1,1,4,1,1,40.72970581,-73.81629944,-1
R_29rZSojjgiN4C6Z,,Anonymous,,,99.83.0.31,0,5/9/20 10:56,5/9/20 11:03,1,1,1,1,1,1,1,1,12,1,100,50,10,100,100,60,1,0,0,0,0,1,16,9,8,9,9,7,8,bark,20,1,CA,4,,3,,2,1,1,4,9,1,34.60380554,-118.2294998,-1
R_1mEp9t09cwEwdY7,,Anonymous,,,24.24.154.168,0,5/9/20 11:11,5/9/20 11:28,1,1,1,1,1,3,1,4,12,1,100,30,0,50,80,80,1,0,0,0,30,1,20,6,6,9,8,7,7,a bark,40,2,California,1,,1,,1,1,1,3,3,1,34.14520264,-118.4580994,-1
R_1rMO2Uy1VnRiMvQ,,Anonymous,,,76.177.88.217,0,5/9/20 10:23,5/9/20 10:27,1,1,1,1,1,5,2,5,12,1,100,45,24,58,53,75,1,11,19,17,50,1,17,6,5,7,7,5,7,woof,26,1,Kentucky,1,,3,,2,1,1,5,7,1,38.05380249,-83.93859863,-1
R_3dKhgPxDq5lfJtA,,Anonymous,,,73.169.119.154,0,5/9/20 9:38,5/9/20 9:45,1,1,1,1,1,1,3,6,12,1,100,0,100,0,90,10,1,0,0,0,0,1,21,4,4,9,4,4,9,aarf aarf,45,2,Kentuckky,1,,11,Christian,1,1,1,7,9,1,39.58839417,-105.0775986,-1
R_pFqdV0CO5Q7CSDD,,Anonymous,,,98.186.186.21,0,5/9/20 9:38,5/9/20 9:50,1,1,1,1,1,6,3,4,12,1,100,41,30,100,62,53,1,20,1,-20,30,1,19,5,6,9,9,7,9,arf arf,54,2,Kansas,1,,2,,2,1,1,7,6,1,38.82530212,-97.63890076,-1
R_1n2OmNSwIzXiB5x,,Anonymous,,,68.197.247.121,0,5/9/20 9:57,5/9/20 10:00,1,1,1,1,1,5,3,5,12,1,100,13,30,81,8,78,1,-13,18,-40,38,1,17,5,5,7,7,5,6,woof,13,1,New York ,4,,3,,4,1,1,7,6,1,40.66499329,-73.95230103,-1
R_1jUhSOKVPdOhQFo,,Anonymous,,,73.81.153.161,0,5/9/20 9:39,5/9/20 9:46,1,1,1,1,1,6,4,6,12,1,100,20,9,90,10,93,1,7,15,0,20,1,19,7,4,9,8,7,6,bark,16,1,PA,1,,3,,1,1,1,5,2,1,39.95199585,-75.18139648,-1
R_ZykXlmZL8cdEjYd,,Anonymous,,,68.98.33.156,0,5/9/20 9:39,5/9/20 9:48,1,1,1,1,1,6,4,5,12,1,100,65,14,68,8,79,1,9,0,0,15,1,20,7,7,9,8,7,8,bark,13,1,az,2,,0,,1,1,1,3,2,1,33.24090576,-111.7791977,-1
R_3PFfAuEEAjFxa93,,Anonymous,,,74.196.91.38,0,5/9/20 9:45,5/9/20 9:49,1,1,1,1,1,5,4,4,12,1,100,18,17,89,93,48,1,50,0,0,50,1,20,8,9,9,8,8,4,woof,13,2,Oklahoma,1,,3,,1,1,1,2,5,1,35.70579529,-95.50019836,-1
R_3HiSZqw8WCRyNvH,,Anonymous,,,172.58.158.233,0,5/9/20 9:50,5/9/20 9:55,1,1,1,1,1,5,4,5,12,1,100,5,0,85,100,60,1,0,-11,0,15,1,20,7,7,9,7,7,9,Woof,37,2,Alabama,1,,3,,1,1,1,3,5,1,35.29159546,-80.82009888,-1
R_2YJpZXvQQvLURL4,,Anonymous,,,73.206.58.124,0,5/9/20 10:11,5/9/20 10:16,1,1,1,1,1,4,4,5,12,1,100,95,0,100,5,95,1,30,-6,-24,42,1,17,6,5,6,5,7,5,Bark,14,1,Texas,2,,8,,2,1,1,3,2,1,29.7223053,-95.62850189,-1
R_A73wzInWoepAM8h,,Anonymous,,,173.174.205.243,0,5/9/20 10:25,5/9/20 10:40,1,1,1,1,1,7,4,6,12,1,100,20,5,94,0,81,1,0,0,0,0,1,15,1,1,9,9,8,1,ruff,12,2,29,2,,8,,1,1,1,8,1,1,29.7026062,-98.47589874,-1
R_290pO6efXevPjJ4,,Anonymous,,,74.76.136.111,0,5/9/20 11:21,5/9/20 11:26,1,1,1,1,1,7,4,4,12,1,100,19,0,100,40,95,1,20,40,0,50,1,15,1,1,9,9,6,6,woof,11,2,NY,1,,1,,3,1,1,4,6,1,43.32380676,-73.67720032,-1
R_1IActAZBN2kSpeB,,Anonymous,,,71.237.251.190,0,5/9/20 9:39,5/9/20 9:42,1,1,1,1,1,7,5,7,12,1,100,0,0,100,5,95,1,10,0,0,0,1,21,5,7,9,9,7,5,woof,6,1,Oregon,1,,11,orthodox christian (ukrainian orthodox),5,1,1,8,1,1,45.41110229,-122.6871033,-1
R_cUZhCT7vSAda0yR,,Anonymous,,,173.243.181.63,0,5/9/20 9:48,5/9/20 9:58,1,1,1,1,1,3,5,5,12,1,100,22,0,100,9,95,1,15,0,0,0,1,20,4,6,9,8,7,8,bark,37,2,Indiana,1,,3,,3,1,1,6,1,1,39.19630432,-86.57759857,-1
R_1C7LqLSxZyCkoNJ,,Anonymous,,,73.244.101.13,0,5/9/20 10:04,5/9/20 10:08,1,1,1,1,1,7,5,7,12,1,100,0,0,100,10,100,1,21,50,-42,50,1,21,1,9,9,9,9,7,wow,11,1,Florida,1,,2,,4,1,1,7,9,1,25.76100159,-80.23249817,-1
R_1OIGoGwlTckLcRk,,Anonymous,,,68.33.126.140,0,5/9/20 10:55,5/9/20 11:02,1,1,1,1,1,6,5,6,11,1,100,100,100,100,100,100,1,50,50,50,50,1,21,8,9,9,9,8,9,5,18,2,md,2,,2,,2,1,1,11,9,1,38.86700439,-76.81729889,-1
R_3koHcs00qFarFpa,,Anonymous,,,104.171.216.112,0,5/9/20 9:41,5/9/20 9:48,1,1,1,1,1,5,6,7,12,1,100,15,0,100,0,100,1,30,0,-50,50,1,21,8,9,9,9,6,1,woof,17,1,Tennessee,1,,0,,1,1,1,1,4,1,35.14920044,-86.56459808,-1
R_1oA7EV62BxRuXK2,,Anonymous,,,198.228.81.139,0,5/9/20 9:42,5/9/20 9:52,1,1,1,1,1,7,6,5,12,1,100,96,80,87,96,97,1,36,41,31,36,1,20,8,7,9,7,7,8,howl,5,1,NC,2,,2,,1,1,1,3,8,1,37.75100708,-97.8219986,-1
R_1kOmgOkA4iNdXSG,,Anonymous,,,73.96.17.175,0,5/9/20 9:59,5/9/20 10:11,1,1,1,1,1,6,6,6,10,1,100,95,79,60,70,69,1,31,24,39,35,1,20,8,8,8,8,8,8,Lol,13,1,Oregon,1,,2,,1,1,1,9,7,1,44.94659424,-123.010498,-1
R_3rHRb5Tbore2wMv,,Anonymous,,,192.200.158.230,0,5/9/20 10:11,5/9/20 10:14,1,1,1,1,1,7,6,7,12,1,100,100,98,99,100,100,1,26,27,28,28,1,20,8,8,9,9,9,9,bark,18,1,Arizona ,1,,2,,5,1,1,9,9,1,33.44129944,-112.042099,-1
R_WxLlagyABNvUV9f,,Anonymous,,,68.101.143.242,0,5/9/20 10:24,5/9/20 10:27,1,1,1,1,1,5,6,5,12,1,100,90,0,75,100,100,1,0,0,0,0,1,21,1,9,9,9,9,9,woof,18,1,ca,3,,3,,2,1,1,3,1,1,33.11650085,-117.1846008,-1
R_2Yi9DS9dHktEgqW,,Anonymous,,,97.83.61.32,0,5/9/20 10:29,5/9/20 10:32,1,1,1,1,1,6,6,6,12,1,100,50,0,90,0,100,1,0,0,0,50,1,20,7,8,9,9,4,8,bark,21,1,Michigan,1,,8,,2,1,1,3,1,1,42.81230164,-86.14209747,-1
R_2rVmjouUzrc2eJO,,Anonymous,,,107.77.204.168,0,5/9/20 10:42,5/9/20 11:08,1,2,1,1,1,4,6,7,12,1,100,43,0,100,100,100,1,49,-37,36,0,1,21,8,6,9,9,9,9,bark,30,2,Pennsylvania ,1,,2,,5,1,1,6,8,1,38.82629395,-77.21109772,-1
R_qKkTZqabic0tqmt,,Anonymous,,,174.134.172.41,0,5/9/20 9:38,5/9/20 9:43,1,1,1,1,1,3,7,2,12,1,100,0,0,90,0,100,1,-50,50,-50,50,1,18,1,4,8,8,7,6,bark,22,1,CA,1,,8,,2,1,1,5,6,1,35.32879639,-118.9748001,-1
R_3hoVeEjMyqpATeC,,Anonymous,,,64.145.93.35,0,5/9/20 9:38,5/9/20 9:43,1,1,1,1,1,4,7,1,12,1,100,81,0,90,100,100,1,-6,10,-1,36,1,19,8,5,6,5,8,7,bark ,9,1,Colorado/ Denver,1,,2,,2,1,1,6,2,1,37.75100708,-97.8219986,-1
R_2cqtgLNquqEPNKL,,Anonymous,,,208.90.176.104,0,5/9/20 9:44,5/9/20 9:50,1,1,1,1,1,7,7,7,12,1,100,0,0,100,0,100,1,0,0,0,0,1,21,6,9,9,9,6,9,bark,21,1,Arizona,1,,0,,4,1,1,7,5,1,33.0072937,-111.9324036,-1
R_1r1GuVHUqzmSJ2e,,Anonymous,,,97.99.229.150,0,5/9/20 9:50,5/9/20 9:53,1,1,1,1,1,7,7,7,12,1,100,,0,0,50,100,1,0,50,0,50,1,18,6,1,6,6,6,7,ruff,18,1,TX,1,,10,,3,1,1,6,5,1,33.02870178,-96.68260193,-1
R_XuXNxFj7UvvGxMd,,Anonymous,,,206.74.132.224,0,5/9/20 9:40,5/9/20 9:55,1,1,1,1,1,6,7,5,11,1,100,95,80,75,80,70,1,45,35,40,25,1,18,7,7,7,8,8,9,howl,33,1,PA,1,,2,,4,1,1,9,3,1,34.33039856,-82.33670044,-1
R_2wslzkPoZO7slSd,,Anonymous,,,76.107.199.188,0,5/9/20 9:50,5/9/20 9:56,1,1,1,1,1,7,7,5,12,1,100,53,10,40,0,77,1,-2,0,0,12,1,19,1,6,9,9,9,9,bark,13,2,Tennessee,10,RACE: white ETHNICITY: Hispanic,0,,1,1,1,2,1,1,35.20829773,-89.80580139,-1
R_3lud9b7NA0gNGtd,,Anonymous,,,73.189.103.206,0,5/9/20 9:47,5/9/20 9:56,1,1,1,1,1,1,7,1,12,1,100,90,11,92,100,90,1,22,1,22,22,1,15,8,1,9,8,9,9,bark,25,1,California,4,,3,,3,1,1,3,3,1,37.47749329,-122.4505005,-1
R_encOkjl1Foc4Upz,,Anonymous,,,108.20.150.130,0,5/9/20 9:41,5/9/20 9:56,1,1,1,1,1,6,7,6,12,1,100,50,0,90,0,90,1,0,0,0,0,1,19,9,1,9,9,6,9,Woof,34,2,New York,2,,10,,2,1,1,7,3,1,42.41879272,-71.15570068,-1
R_302b2YD6zuOuFOu,,Anonymous,,,174.74.193.156,0,5/9/20 9:55,5/9/20 9:59,1,1,1,1,1,7,7,7,12,1,100,0,5,95,0,100,1,-47,40,-50,50,1,20,5,7,9,8,1,4,woof,40,2,Phoenix,1,,0,,2,1,1,5,2,1,33.60679626,-112.2278976,-1
R_pKpOKJ4Bxn0hlbr,,Anonymous,,,72.201.147.79,0,5/9/20 9:55,5/9/20 9:59,1,1,1,1,1,7,7,7,12,1,100,0,0,100,0,100,1,10,0,0,0,1,21,1,5,9,1,9,9,Bark,18,2,Arizona,1,,0,,3,1,1,4,1,1,31.35110474,-109.5447006,-1
R_1LSu1jX53Ul7k8j,,Anonymous,,,174.55.253.157,0,5/9/20 9:55,5/9/20 10:00,1,1,1,1,1,7,7,7,12,1,100,2,0,100,0,100,1,0,0,0,6,1,17,1,6,9,5,6,9,bark,13,1,PA,1,,0,,3,1,1,8,5,1,41.14079285,-77.44400024,-1
R_Rn4hdJxspUMk8rD,,Anonymous,,,71.34.145.194,0,5/9/20 9:55,5/9/20 10:01,1,1,1,1,1,7,7,7,12,1,100,0,0,100,0,100,1,0,0,0,0,1,20,7,6,9,6,6,9,bark,25,3,CO,1,,10,,1,1,1,3,2,1,38.85110474,-104.7687988,-1
R_2zv9kTaNk0fJf2c,,Anonymous,,,107.2.147.26,0,5/9/20 10:01,5/9/20 10:03,1,1,1,1,1,7,7,1,12,1,100,20,0,100,0,100,1,-50,50,,,1,18,1,1,1,9,4,8,roof,9,1,co,2,,0,,4,1,1,6,3,1,39.64199829,-104.8957977,-1
R_qBXobLaWazVw5rz,,Anonymous,,,174.128.225.98,0,5/9/20 9:56,5/9/20 10:04,1,1,1,1,1,7,7,1,12,1,100,100,100,100,0,100,1,-50,50,-50,50,1,20,7,4,7,8,1,6,bark,23,1,west Virginia,1,,2,,2,1,1,6,5,1,39.75010681,-104.995697,-1
R_efIgrcnGYeW0CwV,,Anonymous,,,70.180.132.125,0,5/9/20 9:41,5/9/20 10:04,1,1,1,1,1,7,7,6,12,1,100,0,5,100,0,100,1,0,50,0,50,1,15,1,1,8,4,8,6,woof,18,2,NV,1,,0,,2,1,1,3,1,1,36.05880737,-115.3104019,-1
R_2Tu5jvk6lqvLgx5,,Anonymous,,,69.109.227.32,0,5/9/20 9:55,5/9/20 10:06,1,1,1,1,1,7,7,1,12,1,100,52,23,81,96,31,1,50,12,25,2,1,20,8,4,8,7,6,8,bark,13,2,Oklahoma,1,,3,,4,1,1,6,8,1,35.44219971,-97.44879913,-1
R_RmiWVr9viINZ4YN,,Anonymous,,,68.8.163.160,0,5/9/20 10:02,5/9/20 10:07,1,1,1,1,1,7,7,7,12,1,100,0,0,100,0,100,1,0,0,-50,50,1,15,6,9,9,6,9,9,woof,15,1,California,1,,0,,1,1,1,5,1,1,32.7651062,-117.1276016,-1
R_3m9VuiuSqDblO1K,,Anonymous,,,67.254.210.204,0,5/9/20 10:05,5/9/20 10:09,1,1,1,1,1,1,7,5,12,1,100,27,32,100,0,100,1,-4,50,-50,50,1,21,6,1,9,9,9,9,bark,34,2,NY,1,,5,,5,1,1,8,2,1,40.80189514,-73.92849731,-1
R_3dFFYTytPnt6j5N,,Anonymous,,,72.217.117.112,0,5/9/20 10:04,5/9/20 10:13,1,1,1,1,1,7,7,7,12,1,100,92,20,94,100,43,1,50,37,0,0,1,21,9,1,9,7,1,7,woof woof,52,2,AZ USA,1,,11,Christian,1,1,1,6,9,1,32.2460022,-110.9177017,-1
R_3h9MIEcGJ99A55j,,Anonymous,,,68.96.106.90,0,5/9/20 10:05,5/9/20 10:14,1,1,1,1,1,7,7,7,11,1,100,100,91,91,92,92,1,41,49,50,45,1,21,9,1,9,9,9,9,Barking bow bow,12,1,NV,1,,2,,2,1,1,11,9,1,36.15020752,-115.0335999,-1
R_2RZZLlDCWZ7gAkw,,Anonymous,,,71.227.166.248,0,5/9/20 10:15,5/9/20 10:20,1,1,1,1,1,4,7,7,12,1,100,10,0,100,0,100,1,0,15,-20,35,1,18,1,6,9,5,4,8,"Bark, or woof ",22,2,WA,4,,0,,5,1,1,9,3,1,47.31210327,-122.3661041,-1
R_22npKmHzcHdrC3U,,Anonymous,,,100.36.133.136,0,5/9/20 10:24,5/9/20 10:26,1,1,1,1,1,5,7,7,12,1,100,57,0,100,0,100,1,-15,-3,-22,27,1,19,6,7,7,7,8,7,bark,7,1,CA,1,,0,,3,1,1,5,7,1,38.79130554,-77.2806015,-1
R_1C1LbeOmohkaDt7,,Anonymous,,,73.99.89.19,0,5/9/20 10:25,5/9/20 10:28,1,1,1,1,1,7,7,7,12,1,100,34,20,100,,100,1,,0,,50,1,20,4,8,8,4,7,8,woof,10,2,VA,1,,0,,2,1,1,4,2,1,38.09359741,-78.56230164,-1
R_56kzGppKqhV67aF,,Anonymous,,,173.91.109.51,0,5/9/20 10:24,5/9/20 10:32,1,1,1,1,1,7,7,4,12,1,100,100,0,100,0,100,1,-50,50,-50,50,1,20,8,6,9,6,6,6,woof,19,1,Ohio,1,,0,,1,1,1,2,5,1,41.46000671,-82.17479706,-1
R_1BPncoGdhb4EoSF,,Anonymous,,,65.30.189.173,0,5/9/20 10:30,5/9/20 10:34,1,1,1,1,1,7,7,7,12,1,100,20,0,100,0,100,1,0,0,0,0,1,20,6,9,9,9,7,9,woof,31,2,Wisconsin,4,,0,,5,1,1,8,7,1,42.95100403,-87.9437027,-1
R_2WOJyg1HQqmeT3m,,Anonymous,,,71.113.133.164,0,5/9/20 10:25,5/9/20 10:36,1,1,1,1,1,7,7,1,12,1,100,0,0,82,0,93,1,-50,44,-50,46,1,18,1,1,5,1,6,1,WOOF,35,2,Pennsylvania,1,,0,,1,1,1,2,1,1,40.17880249,-77.00469971,-1
R_24dbAJWSDLpaLTO,,Anonymous,,,99.74.14.137,0,5/9/20 10:30,5/9/20 10:41,1,1,1,1,1,7,7,7,12,1,100,46,0,100,0,100,1,1,0,0,1,1,21,8,5,9,9,9,9,BARK,30,3,IL,1,,0,,1,1,1,3,1,1,41.92089844,-87.70429993,-1
R_1jxNZZ9QI8Z1W8Y,,Anonymous,,,173.239.87.84,0,5/9/20 10:07,5/9/20 10:09,0,1,1,1,1,7,7,7,12,1,100,80,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_0HwicVoz7IG8s7L,,Anonymous,,,98.28.151.11,0,5/9/20 9:50,5/9/20 10:00,0,1,1,1,1,1,7,1,12,1,100,0,100,0,100,0,1,50,-50,50,-50,1,15,9,1,9,9,1,9,barks,44,2,kentucky,1,,2,,1,1,1,1,5,,,,-1
