"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","Gender","Gender_3_TEXT","Age","State","income","Education","Hispanic","Race","Race_6_TEXT","Pets_1","Pets_2","Pets_3","Pets_4","Pets_5","Pets_6","Pets_7","Pets_8","Pets_9","Pets_10","Pets_10_TEXT","Donations_1","Donations_2","Donations_3","Donations_4","Donations_5","Donations_6","Donations_7","Donations_8","Donations_9","Donations_10","Donations_11","Donations_12","Donations_13","Donations_14","Donations_15","Donations_16","Donations_17","Impossible_1","Impossible_2","Impossible_3","Impossible_4","Impossible_5","Impossible_8","Impossible_6","Impossible_7","Impossible_11","Impossible_9","Impossible_10","Blue_dress","Don","assignment_id","participant_id","age","year_of_birth","education","educationScore","gender","femaleAs1MaleAs0","income_1","incomeScore","householdIncomeEstimate","computer_country","device","Location","Age_1","AttnCheck","FL_45_DO_Farmedidentifiableappeal.FIA.","FL_45_DO_Companionidentifiableappeal.CIA.","FL_45_DO_Farmedstatisticalappeal.FSA.","FL_45_DO_Companionstatisticalappeal.CSA.","FL_45_DO_Farmedidentifiableandstatisticalappeal.FISA.","FL_45_DO_Companionidentifiableandstatisticalappeal.CISA.","FL_45_DO_Farmednotextappeal.FNTA.","FL_45_DO_Companionnotextappeal.CNTA.","Flagged_susp","speeder","location.fail","ran.fail","type.fail","computer.fail","dress.fail","suspicious.fail","dupe","IP.fail","rejects","don","cond","CvF","stat","ident","donors","anim.don","AgeGroup","gender.coll","age.gend","regions","reg","race2","race.coll","caseid","weightvec"
"19-09-11 15:16","19-09-11 15:19",100,196,TRUE,"19-09-11 15:19","Woman",NA,61,"North Carolina",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","59f182a4","368e89f7",61,1958,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$25,000 to $39,999",2,32500,"United States","tablet",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FISA","Farmed","stat appeal","ident victim","non-donor",1,5,2,5,"South",3,1,1,1934,0.817414749359811
"19-09-11 15:18","19-09-11 15:20",100,122,TRUE,"19-09-11 15:20","Woman",NA,49,"Colorado",4,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","3debbbb3","30d9a16c",49,1970,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FNTA","Farmed","no stat appeal","no ident victim","non-donor",0,4,2,4,"West",4,1,1,1935,0.62916317824451
"19-09-11 15:17","19-09-11 15:20",100,172,TRUE,"19-09-11 15:20","Man",NA,40,"Wisconsin",3,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,NA,NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arts or art-related charities or institutions, including museums and galleries",NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","7.05E+07","b23f6df8",40,1979,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,5,"CNTA","Companion","no stat appeal","no ident victim","donor",0,3,1,9,"Midwest",2,1,1,1936,0.457248838486206
"19-09-11 15:19","19-09-11 15:21",100,142,TRUE,"19-09-11 15:21","Woman",NA,35,"Pennsylvania",3,"Master's degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,"Election campaigns (federal, state or local)",NA,"Purchased a new television","Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","e6e9bc58","720eb5a9",35,1984,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FSA","Farmed","stat appeal","no ident victim","donor",1,3,2,3,"Northeast",1,1,1,1937,0.344609133316153
"19-09-11 15:19","19-09-11 15:22",100,163,TRUE,"19-09-11 15:22","Woman",NA,31,"Missouri",2,"Some college, no degree","No","Caucasian/White",NA,NA,NA,NA,NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.","Reptile(s) or amphibian(s): Snake, lizard, frog, toad, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","10","886d71f3","4d0b82e8",32,1987,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"FISA","Farmed","stat appeal","ident victim","donor",0,2,2,2,"Midwest",2,1,1,1938,0.468922292222863
"19-09-11 15:18","19-09-11 15:22",100,244,TRUE,"19-09-11 15:22","Woman",NA,38,"Texas",3,"Master's degree","No","Asian",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,"ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","f950c529","d9807072",38,1981,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CISA","Companion","stat appeal","ident victim","donor",1,3,2,3,"South",3,3,3,1939,0.408591807517259
"19-09-11 15:15","19-09-11 15:22",100,441,TRUE,"19-09-11 15:22","Man",NA,40,"California",4,"Master's degree","No","Asian",NA,NA,"Cat(s)","Dog(s)",NA,"Bird(s): Parrots, budgees, hens, chickens, ducks, geese, etc.",NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","53965dd1","ca1a895e",41,1978,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FIA","Farmed","no stat appeal","ident victim","donor",1,3,1,9,"West",4,3,3,1940,0.53994424928329
"19-09-11 15:20","19-09-11 15:22",100,132,TRUE,"19-09-11 15:22","Woman",NA,30,"New Jersey",3,"High school graduate","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,"Read a book","Typed faster than 220 words per minute",NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","67847bcc","2f7464ae",31,1988,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,1,0,0,0,1,0,1,50,"CNTA","Companion","no stat appeal","no ident victim","donor",1,2,2,2,"Northeast",1,1,1,1941,0.34313024738919
"19-09-11 15:19","19-09-11 15:22",100,228,TRUE,"19-09-11 15:22","Woman",NA,68,"North Carolina",1,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","25","8ac78cbe","c871f293",68,1951,"Completed trade/technical/vocational training",3,"female",1,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"CIA","Companion","no stat appeal","ident victim","donor",0,6,2,6,"South",3,1,1,1942,4.28017767041685
"19-09-11 15:22","19-09-11 15:24",100,138,TRUE,"19-09-11 15:24","Man",NA,34,"Illinois",2,"High school graduate","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)","Health charities","ChildrenŠ—Ès charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","acc94ca8","bb5903ea",35,1984,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,2,1,8,"Midwest",2,1,1,1943,0.3797897300529
"19-09-11 15:20","19-09-11 15:24",100,255,TRUE,"19-09-11 15:24","Man",NA,35,"Missouri",2,"High school graduate","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","9f54d2a6","a8a1aa23",35,1984,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FISA","Farmed","stat appeal","ident victim","non-donor",0,3,1,9,"Midwest",2,1,1,1944,0.557991305784203
"19-09-11 15:22","19-09-11 15:24",100,164,TRUE,"19-09-11 15:24","Man",NA,30,"California",1,"High school graduate","Yes","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","7499fb3c","2cb30b3e",30,1989,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$10,000 to $24,999",1,17500,"United States","desktop",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CIA","Companion","no stat appeal","ident victim","non-donor",0,2,1,8,"West",4,1,1,1945,0.670195044011987
"19-09-11 15:22","19-09-11 15:24",100,132,TRUE,"19-09-11 15:24","Man",NA,31,"Virginia",3,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","0b944744","d7b188ad",31,1988,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,2,1,8,"South",3,1,1,1946,0.258604115822227
"19-09-11 15:23","19-09-11 15:25",100,114,TRUE,"19-09-11 15:25","Woman",NA,25,"New York",5,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,"Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place of worship (church, synagogue, mosque, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human rights and international development charities either at home or abroad",NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","1367e339","88875bea",27,1992,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"FIA","Farmed","no stat appeal","ident victim","donor",0,2,2,2,"Northeast",1,1,1,1947,0.37935108928181
"19-09-11 15:23","19-09-11 15:26",100,161,TRUE,"19-09-11 15:26","Woman",NA,35,"Connecticut",5,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community","Place of worship (church, synagogue, mosque, etc.)","Health charities","ChildrenŠ—Ès charities",NA,NA,"Fire, police and emergency rescue charities",NA,NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,"Victims of crime or abuse charities",NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","59fec2a3","81511b0a",35,1984,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CSA","Companion","stat appeal","no ident victim","donor",0,3,2,3,"Northeast",1,1,1,1948,0.38098608646316
"19-09-11 15:25","19-09-11 15:26",100,77,TRUE,"19-09-11 15:26","Man",NA,30,"Utah",2,"High school graduate","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","d2cece71","44bb5a92",30,1989,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FSA","Farmed","stat appeal","no ident victim","non-donor",0,2,1,8,"West",4,1,1,1949,0.347594239534941
"19-09-11 15:26","19-09-11 15:27",100,70,TRUE,"19-09-11 15:27","Man",NA,33,"Illinois",2,"Bachelor's degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","bea881c3","46c555d2",32,1987,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,0,"CNTA","Companion","no stat appeal","no ident victim","non-donor",1,2,1,8,"Midwest",2,1,1,1950,0.3797897300529
"19-09-11 15:25","19-09-11 15:27",100,129,TRUE,"19-09-11 15:27","Woman",NA,50,"Missouri",2,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","36d8145d","adca7303",51,1968,"Completed bachelor's degree (BA, AB, BS or other)",5,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FISA","Farmed","stat appeal","ident victim","non-donor",0,4,2,4,"Midwest",2,1,1,1951,0.828458177155411
"19-09-11 15:24","19-09-11 15:27",100,215,TRUE,"19-09-11 15:27","Man",NA,67,"Connecticut",5,"Master's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,NA,NA,NA,"Election campaigns (federal, state or local)","Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","50","93233a63","ce45d3f4",67,1952,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,"male",0,"$85,000 to $114,999",5,1e+05,"United States","desktop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CSA","Companion","stat appeal","no ident victim","donor",1,6,1,12,"Northeast",1,1,1,1952,4.80891831802284
"19-09-11 15:26","19-09-11 15:27",100,111,TRUE,"19-09-11 15:27","Man",NA,35,"Alabama",2,"Associate degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)",NA,NA,NA,"ChildrenŠ—Ès charities","Charities that support military troops and/or veterans","Emergency relief efforts in the case of a natural disaster, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,NA,NA,NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","0","9961fcb2","f56446d4",35,1984,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"FIA","Farmed","no stat appeal","ident victim","non-donor",1,3,1,9,"South",3,1,1,1953,0.463654489336461
"19-09-11 15:25","19-09-11 15:28",100,173,TRUE,"19-09-11 15:28","Man",NA,68,"Oklahoma",2,"Associate degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Election campaigns (federal, state or local)",NA,"Purchased a new television",NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","0","8637f18a","f2247022",68,1951,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,"CISA","Companion","stat appeal","ident victim","non-donor",0,6,1,12,"South",3,1,1,1954,4.93939754229002
"19-09-11 15:21","19-09-11 15:28",100,437,TRUE,"19-09-11 15:28","Man",NA,52,"West Virginia",3,"Some college, no degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have not given money to any charitable cause in the past 12 months",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Purchased a new television",NA,NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","25","e74c4a07","679dd52d",52,1967,"Completed only high school or the equivalent (for example: GED), no college",2,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,25,"FSA","Farmed","stat appeal","no ident victim","donor",0,4,1,10,"South",3,1,1,1955,0.896773363789739
"19-09-11 15:22","19-09-11 15:28",100,367,TRUE,"19-09-11 15:28","Man",NA,32,"Michigan",3,"Bachelor's degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,"Health charities",NA,NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,"Election campaigns (federal, state or local)","Human rights and international development charities either at home or abroad",NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","5","2c6a0135","2bb11449",33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,"male",0,"$40,000 to $59,999",3,50000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,1,0,0,5,"FNTA","Farmed","no stat appeal","no ident victim","donor",0,2,1,8,"Midwest",2,1,1,1956,0.311220642930301
"19-09-11 15:26","19-09-11 15:29",100,146,TRUE,"19-09-11 15:29","Woman",NA,47,"Ohio",5,"Professional or doctoral degree","No","Caucasian/White",NA,NA,"Cat(s)","Dog(s)",NA,NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.",NA,NA,NA,NA,NA,NA,"Animal rescues, shelters, advocacy groups, or other animal charities (pets, wildlife, marine life, farm animals, etc.)","Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,"Youth development (sports, extracurricular activities, out-of-school time enrichment, leadership)",NA,NA,NA,NA,NA,"Purchased a new television","Went to the movies",NA,"Ate a pre-packaged frozen dinner","Read a book",NA,"Went to a sporting event",NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","20","ded9f95c","2f50b386",47,1972,"Completed doctorate degree (PhD, PsyD, EdD or other.)",8,"female",1,"$115,000 to $149,999",6,132500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,20,"FISA","Farmed","stat appeal","ident victim","donor",1,4,2,4,"Midwest",2,1,1,1957,0.750547356754885
"19-09-11 15:26","19-09-11 15:29",100,193,TRUE,"19-09-11 15:29","Woman",NA,52,"North Carolina",4,"Some college, no degree","No","Caucasian/White",NA,NA,NA,"Dog(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","50","e83e388f","cbb88ffe",52,1967,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$60,000 to $84,999",4,72500,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,50,"CISA","Companion","stat appeal","ident victim","donor",0,4,2,4,"South",3,1,1,1958,0.571216811766163
"19-09-11 15:26","19-09-11 15:29",100,178,TRUE,"19-09-11 15:29","Man",NA,60,"Hawaii",5,"Some college, no degree","No","Caucasian/White",NA,NA,"Cat(s)",NA,"Fish",NA,"Small mammal(s): Rabbit, mouse, guinea pig, ferret, etc.","Reptile(s) or amphibian(s): Snake, lizard, frog, toad, etc.",NA,NA,NA,NA,NA,NA,NA,NA,"Health charities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Went to the movies",NA,"Ate a pre-packaged frozen dinner",NA,NA,NA,NA,"Used a computer or a phone","Walked on a beach",NA,"Jennifer has a favorite dress","10","efa63d03","8181599d",59,1960,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,"male",0,"$150,000 to $199,999",7,175000,"United States","desktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1,0,0,10,"CNTA","Companion","no stat appeal","no ident victim","donor",0,5,1,11,"West",4,1,1,1959,1.69183164868223
"19-09-11 15:27","19-09-11 15:30",100,188,TRUE,"19-09-11 15:30","Woman",NA,43,"New York",1,"Some college, no degree","No","Caucasian/White",NA,"No pets in household",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local social service charities, such as shelters and food banks in your community",NA,NA,"ChildrenŠ—Ès charities",NA,"Emergency relief efforts in the case of a natural disaster, etc.",NA,"Environmental or nature conservation charities (not specifically animal-related)",NA,NA,"Formal education (K-12 schools, colleges, scholarship funds)",NA,NA,NA,NA,NA,NA,NA,"Ate a pre-packaged frozen dinner","Read a book",NA,NA,NA,"Used a computer or a phone",NA,NA,"Jennifer has a favorite dress","10","7e99df2f","e4bf36f7",43,1976,"Completed only high school or the equivalent (for example: GED), no college",2,"female",1,"$25,000 to $39,999",2,32500,"United States","desktop",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10,"FSA","Farmed","stat appeal","no ident victim","donor",0,3,2,3,"Northeast",1,1,1,1960,0.810830816492479
