StartDate,Progress,Duration (in seconds),ResponseId,consent,prolificid,stresstrue_1,simpletrue_1,crackstrue_1,needtrue_1,unpredictabletrue_1,worktrue_1,irrespontrue_1,valuetrue_1,povertytrue_1,cheattrue_1,togethertrue_1,wellbeingtrue_1,economytrue_1,crimetrue_1,benefittrue_1,fairtrue_1,ubinormal_1,ubipandemic_1,stressnormal_1,simplenormal_1,cracksnormal_1,neednormal_1,unpredictablenormal_1,worknormal_1,irresponnormal_1,valuenormal_1,povertynormal_1,cheatnormal_1,togethernormal_1,wellbeingnormal_1,economynormal_1,crimenormal_1,benefitnormal_1,fairnormal_1,strespandemic_1,simplepandemic_1,crackspandemic_1,needpandemic_1,unpredictpandemi_1,workpandemic_1,irresponpandemic_1,valuepandemic_1,povertypandemic_1,cheatpandemic_1,togetherpandemic_1,wellbeingpandemic_1,economypandemic_1,crimepandemic_1,benefitpandemic_1,fairpandemic_1,sec4a_1,sec4a_2,sec4b_1,sec4b_2,sec4b_3,age,gender,country,country_3_TEXT,benefits,ladder_1,ladder_2,ladder_3,ladder_4,ladder_5,ladder_6,ladder_7,ladder_8,ladder_9,ladder_10,poleconomic_1,polsocial_1,leftright_1,affected_1,PROLIFIC_PID
07/05/2020 11:29,100,437,R_2zJdEimRKFb5loe,"I consent, begin the study",5e2a2b0f3d25b70994890969,80,100,90,40,100,20,50,70,48,100,80,90,90,50,100,100,90,100,30,100,60,60,30,50,10,40,90,100,90,60,90,68,30,80,80,100,80,71,100,60,30,40,100,90,100,70,100,20,20,100,30,80,100,100,100,26,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,90,40,40,5e2a2b0f3d25b70994890969
07/05/2020 11:27,100,545,R_2q7RfoykhXTuk4j,"I consent, begin the study",590203d0fb96b90001dddae0,100,90,100,40,100,50,50,100,100,100,100,100,100,50,50,100,100,100,50,80,50,100,50,50,50,50,90,50,50,100,90,50,50,100,50,50,50,50,60,50,50,50,50,50,50,60,70,50,50,80,90,50,0,70,60,38,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,100,90,0,90,590203d0fb96b90001dddae0
07/05/2020 11:29,100,426,R_3KHMbwQoaftxj0w,"I consent, begin the study",5dd475d9c6588f47094c52c4,60,100,70,90,80,70,20,50,100,80,80,80,40,70,70,100,100,100,0,70,30,100,60,80,100,10,50,60,0,50,50,60,0,50,30,50,20,30,100,100,100,20,40,100,0,50,90,60,0,70,0,100,70,65,91,25,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,30,50,60,5dd475d9c6588f47094c52c4
07/05/2020 11:24,100,722,R_2wuCneUXZXt3hwI,"I consent, begin the study",5d18cbfe32f2d00001a53438,82,100,81,19,80,100,50,60,71,82,71,82,70,50,70,72,80,50,82,100,70,83,71,88,50,100,61,60,72,69,65,50,61,82,100,100,90,96,94,82,59,96,94,63,79,100,69,24,75,100,9,82,83,87,89,37,Male,UK,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,8,9,50,72,5d18cbfe32f2d00001a53438
07/05/2020 11:28,100,521,R_3oNNgk4RLXkJbmE,"I consent, begin the study",5ea2c0b2159f0e1e6e2e22e2,50,90,30,9,50,64,41,75,10,91,35,35,60,19,80,9,25,30,75,76,87,92,68,9,86,85,94,80,75,85,68,70,36,70,86,66,84,90,71,70,81,82,95,91,91,82,90,75,50,80,31,61,61,61,80,26,Male,UK,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,34,60,60,60,5ea2c0b2159f0e1e6e2e22e2
07/05/2020 11:28,100,512,R_D8DaP8Z5imSOV69,"I consent, begin the study",5d7ddc1e20e8060001bc5ed9,50,70,50,10,30,80,90,72,20,80,70,50,50,70,50,30,30,50,79,72,70,82,70,20,80,50,80,71,71,70,70,62,70,81,67,71,81,79,50,80,83,70,62,80,75,71,51,62,70,82,65,97,60,62,83,31,Male,UK,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,70,50,61,60,5d7ddc1e20e8060001bc5ed9
07/05/2020 11:23,100,800,R_0lHFjxHIHUU77lT,"I consent, begin the study",5ea33c4876aac42ade7bee42,80,90,80,40,100,40,50,95,80,100,70,90,80,80,70,60,100,100,90,100,100,90,100,30,20,90,100,70,80,100,90,70,30,90,90,100,100,80,100,70,30,100,100,70,90,100,80,60,40,90,40,80,20,80,90,39,Male,UK,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,80,90,10,49,5ea33c4876aac42ade7bee42
07/05/2020 11:26,100,662,R_sYh4lthaQJ7ebAJ,"I consent, begin the study",5ea81c884920c72209a75fe1,29,60,10,14,9,9,77,32,11,40,50,30,50,70,80,50,20,20,40,66,71,80,80,50,90,80,78,88,70,80,92,80,70,73,50,62,70,100,80,60,94,54,82,91,50,75,92,69,69,70,11,81,79,69,71,27,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,91,90,50,60,5ea81c884920c72209a75fe1
07/05/2020 11:29,100,453,R_1juCoDuruSTw5UB,"I consent, begin the study",5a29c1854ed2190001599e13,100,100,100,30,100,0,68,91,93,80,100,100,95,100,100,90,84,100,100,100,100,67,100,11,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,32,Male,UK,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,100,0,50,79,5a29c1854ed2190001599e13
07/05/2020 11:27,100,612,R_21naBquSM5tN3hH,"I consent, begin the study",5ea84f546a3129266b849ed0,50,20,60,0,70,50,50,80,50,50,50,50,20,30,80,30,30,50,80,60,60,50,50,70,80,40,70,70,49,70,60,50,30,50,70,40,70,50,60,70,80,70,70,60,50,70,60,50,30,50,40,60,65,70,60,18,Male,UK,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,30,100,50,65,5ea84f546a3129266b849ed0
07/05/2020 11:31,100,423,R_3lt1MZ23CVwcgY8,"I consent, begin the study",5eb01d58f2b76205a211f6dd,82,100,100,84,18,81,95,74,100,19,100,85,12,76,100,100,100,100,75,100,100,100,80,11,100,15,100,90,94,94,82,90,98,100,68,69,100,100,84,93,100,100,99,72,100,88,100,81,83,82,5,100,80,85,100,22,Male,UK,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,85,19,36,70,5eb01d58f2b76205a211f6dd
07/05/2020 11:29,100,567,R_3EpeScDGpKOvqCc,"I consent, begin the study",5e4beb86c5f4f503956cd1d9,9,19,19,0,81,19,50,19,50,18,0,50,100,0,0,19,0,100,0,72,19,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,50,0,0,0,0,0,0,100,100,100,100,100,49,Male,UK,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,70,100,61,30,5e4beb86c5f4f503956cd1d9
07/05/2020 11:27,100,698,R_1kHVlT3awk2YvxT,"I consent, begin the study",5c321ebf6558270001bd79aa,76,75,87,25,91,50,50,88,56,76,72,93,90,50,67,57,41,60,78,45,94,85,59,0,50,81,100,3,70,88,35,0,32,56,90,11,100,100,79,0,7,88,82,0,73,75,0,0,15,100,75,69,97,65,100,39,Male,UK,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,91,83,10,63,5c321ebf6558270001bd79aa
07/05/2020 11:29,100,558,R_31iORb9mUhjKVfG,"I consent, begin the study",5e9f4c2d6048610a627966b2,50,90,90,10,70,50,50,60,10,100,60,30,20,0,40,0,0,40,60,40,79,80,80,10,90,70,100,40,50,100,90,90,59,80,69,61,76,100,80,0,5,70,100,60,50,100,39,71,50,90,100,70,25,20,60,19,Male,UK,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,85,95,10,80,5e9f4c2d6048610a627966b2
07/05/2020 11:30,100,534,R_z0tP7xUub92NcJz,"I consent, begin the study",5ca72418dfde770001979841,85,34,62,78,46,63,79,73,31,57,25,43,44,35,81,38,39,73,74,72,100,68,26,68,74,68,74,20,31,61,27,34,85,32,72,68,30,35,27,33,22,36,65,71,74,32,38,23,93,73,85,18,28,66,36,54,Male,UK,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,37,70,73,79,5ca72418dfde770001979841
07/05/2020 11:26,100,827,R_DAf5EQWBDCTMCyJ,"I consent, begin the study",5aeb1034cc78e80001f51f6d,28,88,82,19,82,12,17,51,22,83,82,82,62,73,50,44,78,30,76,73,54,66,69,90,57,61,89,87,64,84,57,64,50,75,64,75,87,63,80,83,67,84,69,83,52,54,76,51,51,78,81,62,72,74,67,38,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,74,42,39,73,5aeb1034cc78e80001f51f6d
07/05/2020 11:31,100,526,R_2wviHOG7UqvNZC4,"I consent, begin the study",5e299d8c2e9dc4000be0fde0,0,92,100,0,100,100,50,100,100,100,100,52,50,100,100,100,100,100,100,50,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,50,100,100,100,100,100,50,100,0,100,0,100,100,100,100,29,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,71,100,40,100,5e299d8c2e9dc4000be0fde0
07/05/2020 11:30,100,580,R_2rZouWEJZEsZQ7l,"I consent, begin the study",5ea024d65e7dd1000dbc9110,60,83,90,78,91,55,58,88,81,54,87,89,82,56,90,61,84,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100,100,100,100,100,95,100,8,9,94,72,100,63,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0,68,100,0,5ea024d65e7dd1000dbc9110
07/05/2020 11:31,100,509,R_29bRZIFWg29vh1H,"I consent, begin the study",574c62a45bef980010b0e0b9,80,95,55,10,75,35,60,85,50,90,60,70,85,65,80,60,75,55,88,95,88,65,90,70,45,70,96,95,90,80,66,66,55,81,71,100,100,75,100,63,73,93,100,100,65,95,60,69,80,86,80,80,20,65,80,44,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,75,95,25,60,574c62a45bef980010b0e0b9
07/05/2020 11:30,100,602,R_2BhQnWXltq2u6Rd,"I consent, begin the study",5e0214027caa1edab0c6ec98,67,82,66,24,69,89,63,72,40,80,90,56,49,64,21,60,31,69,84,66,93,74,64,65,89,67,80,83,82,78,44,74,35,100,93,83,96,85,81,47,37,82,76,38,81,84,16,36,56,87,32,73,60,69,85,21,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,68,74,36,32,5e0214027caa1edab0c6ec98
07/05/2020 11:31,100,571,R_2OT2iYiYPrwUxC0,"I consent, begin the study",5db80db5cd067e000e2005ec,94,85,87,31,74,59,38,92,73,85,60,83,79,74,62,68,85,90,69,67,94,93,87,28,84,75,88,90,76,72,64,58,31,81,91,95,95,98,95,21,37,71,90,26,95,93,37,40,24,40,25,91,95,79,34,27,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,80,95,30,60,5db80db5cd067e000e2005ec
07/05/2020 11:29,100,664,R_3Lcdha2co8QZ9e4,"I consent, begin the study",5e92251e019f08087198e168,70,85,90,35,90,50,50,85,70,60,80,90,75,70,65,100,90,80,90,70,100,90,80,70,80,80,100,60,70,80,50,65,40,100,70,70,80,95,80,70,60,65,90,50,65,90,50,70,40,80,55,70,60,70,85,26,Male,UK,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,65,60,45,55,5e92251e019f08087198e168
07/05/2020 11:31,100,640,R_1DNLPnAVLvDZevW,"I consent, begin the study",5ea056fde3badb0009d1f240,100,100,100,0,100,0,50,10,100,100,100,40,100,70,60,10,100,20,100,90,100,100,80,20,100,30,100,100,70,100,100,100,30,100,100,100,100,100,70,40,100,30,100,100,40,100,100,30,70,100,20,80,50,50,100,24,Male,UK,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,30,100,60,100,5ea056fde3badb0009d1f240
07/05/2020 11:31,100,647,R_1Ia7dQphZ6Oup5X,"I consent, begin the study",5e2ed285be23b248fd3f2f08,70,100,81,1,70,81,70,82,20,90,51,70,51,51,92,30,10,19,77,37,80,70,81,90,60,71,61,70,58,73,35,49,45,93,57,56,74,79,64,91,45,39,89,62,64,83,62,37,63,57,19,95,72,86,55,34,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,60,42,40,88,5e2ed285be23b248fd3f2f08
07/05/2020 11:24,100,1234,R_1DqGutU1Jit8qns,"I consent, begin the study",5eb175cb50f4320854a67dcf,25,100,80,10,80,70,50,58,9,100,50,25,50,50,100,24,20,40,75,81,95,80,85,55,50,75,95,95,66,77,50,50,50,85,95,95,95,95,96,85,50,90,95,95,70,95,50,50,50,95,75,80,90,85,90,66,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,50,45,60,75,5eb175cb50f4320854a67dcf
07/05/2020 11:26,100,1260,R_3MM8JkdC9cf7gEh,"I consent, begin the study",5e826e0d193c199a2bc2fb0c,60,75,100,40,60,50,50,70,40,70,75,60,80,70,60,50,55,70,100,30,90,75,80,0,0,100,100,25,40,100,10,15,80,60,100,60,100,75,90,0,0,70,100,20,70,100,10,5,85,60,85,75,65,80,90,23,Female,UK,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,100,100,0,70,5e826e0d193c199a2bc2fb0c
07/05/2020 11:45,100,425,R_sShc1vZkkECY1kl,"I consent, begin the study",5718a9c4dd9ef10013df01f0,93,100,8,2,100,100,100,19,20,0,80,49,19,20,82,19,29,87,100,100,100,100,100,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,100,100,100,100,34,Female,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,35,65,38,40,5718a9c4dd9ef10013df01f0
07/05/2020 11:35,100,1018,R_2wETNk4FeRZtMWr,"I consent, begin the study",5eb11efb05a0600009170b9c,21,100,100,7,4,52,41,20,8,10,21,10,10,5,6,0,8,70,74,100,91,85,100,29,73,89,100,100,100,100,100,92,100,41,89,36,92,94,89,75,92,91,94,96,97,94,64,93,99,97,31,72,71,73,67,32,Male,UK,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,21,13,85,72,5eb11efb05a0600009170b9c
07/05/2020 11:56,100,607,R_Q6xcdHUj3jUGfBL,"I consent, begin the study",5ce2cde71d1060001a811155,23,95,75,5,68,78,50,80,20,89,50,46,25,50,95,13,21,86,90,99,88,9,95,14,89,60,96,97,56,82,91,79,27,57,87,100,95,65,91,87,87,88,71,100,56,74,87,74,26,87,24,86,88,83,91,49,Female,UK,,Yes,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,61,38,54,44,5ce2cde71d1060001a811155
07/05/2020 12:00,100,412,R_85GOxlzW7JEuVVf,"I consent, begin the study",5c7fd0c8cfd4e30016991f5e,99,92,100,81,100,50,50,76,70,100,83,71,72,61,91,50,19,82,96,63,90,73,97,13,0,100,100,24,70,92,50,51,0,72,100,100,100,78,100,0,0,100,100,0,79,100,70,39,0,60,100,100,61,79,100,43,Female,UK,,No,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,100,100,0,78,5c7fd0c8cfd4e30016991f5e
07/05/2020 11:25,100,3291,R_3Kxy3yVLZnciuc1,"I consent, begin the study",5d50a27a5d3cc400010552aa,100,100,100,84,100,0,0,81,80,100,100,100,74,76,76,100,100,100,68,100,34,41,100,100,100,83,46,100,42,86,100,100,100,55,67,100,60,66,66,100,100,58,63,100,63,70,100,100,100,73,5,28,70,73,72,31,Male,UK,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,23,63,60,62,5d50a27a5d3cc400010552aa
07/05/2020 12:00,100,1227,R_1CDciC5zg4l5bWp,"I consent, begin the study",5e6bd1b57e1daa19195c0bd0,50,90,50,65,50,50,60,75,60,80,75,75,75,50,50,75,70,75,61,30,40,70,60,50,65,40,50,40,40,50,50,50,50,50,50,30,50,65,60,40,60,50,50,40,50,50,50,50,50,50,30,70,50,50,50,22,Male,UK,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,25,40,75,0,5e6bd1b57e1daa19195c0bd0
07/05/2020 12:22,100,633,R_pa3lBhp7ixnssPT,"I consent, begin the study",5e85088b3f06400f3f75e21f,40,80,80,10,90,60,50,60,20,70,70,30,60,20,40,90,90,60,80,90,70,80,80,10,20,60,90,30,50,60,80,60,30,90,80,80,90,100,90,20,10,70,90,30,20,70,80,60,50,70,40,80,60,40,90,31,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,70,80,20,80,5e85088b3f06400f3f75e21f
07/05/2020 12:28,100,567,R_3Jh32JiPHHavviW,"I consent, begin the study",5bab56483b5e93000195a1af,93,97,94,12,95,99,80,83,83,92,50,91,6,90,100,15,13,90,90,71,98,91,84,90,95,86,98,90,100,71,98,97,50,94,95,77,81,93,82,27,13,79,83,80,96,81,98,84,6,17,96,100,100,100,85,33,Male,USA,,No,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,21,89,59,16,5bab56483b5e93000195a1af
07/05/2020 12:28,100,713,R_BX6yP8wgfVsIzIZ,"I consent, begin the study",5e6a285eb7c24208ef1b9569,78,62,76,71,77,50,57,71,83,85,71,75,85,81,74,72,83,87,85,82,87,79,59,61,55,81,87,84,76,77,84,89,79,76,84,85,86,87,88,72,64,83,78,90,79,86,84,88,85,80,59,52,56,73,74,39,Female,USA,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,60,30,55,80,5e6a285eb7c24208ef1b9569
07/05/2020 12:33,100,457,R_3kvTsJaUAga2Vb8,"I consent, begin the study",58a85df7e6afe00001d36005,50,90,75,0,20,10,50,70,20,90,75,9,60,25,100,90,25,25,40,75,90,85,20,30,60,30,60,80,20,85,70,75,0,90,70,75,90,100,60,30,80,25,90,100,10,70,40,90,0,80,100,70,75,90,100,55,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,30,20,75,40,58a85df7e6afe00001d36005
07/05/2020 12:33,100,622,R_21BwnMzGX281sV1,"I consent, begin the study",5ba0795124593f000174f263,50,80,28,50,80,20,50,50,21,86,50,38,50,50,50,40,37,50,100,77,100,100,71,18,53,100,100,100,91,100,77,100,70,67,100,100,100,100,100,42,72,100,100,100,100,100,100,100,100,59,76,76,78,86,91,32,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,50,50,19,65,5ba0795124593f000174f263
07/05/2020 12:30,100,938,R_332cij01qx03l7D,"I consent, begin the study",5ea0a473da1ecd09356699db,85,95,85,40,95,49,49,51,95,70,10,85,70,95,100,45,95,95,100,49,90,30,85,20,49,90,90,100,80,100,90,90,100,100,100,90,100,100,95,85,80,100,100,90,70,100,100,100,100,100,100,100,100,100,100,71,Female,USA,,Yes,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,70,45,25,80,5ea0a473da1ecd09356699db
07/05/2020 12:40,100,497,R_3eyTIYqpqbQwbWe,"I consent, begin the study",5397abb5fdf99b1ccc3f1223,100,100,100,100,100,0,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,100,100,100,100,100,100,50,100,100,100,100,100,100,100,50,50,100,100,100,99,100,100,50,100,100,100,100,100,100,100,29,Male,USA,,Yes,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,50,50,100,5397abb5fdf99b1ccc3f1223
07/05/2020 12:38,100,642,R_sBbxVWF3uKh55lv,"I consent, begin the study",58f51a40ab21640001eb48e2,50,100,100,0,100,55,50,100,90,75,100,90,90,75,70,0,70,80,50,0,0,50,10,50,30,24,0,50,0,0,30,0,20,40,50,0,0,0,50,0,0,0,10,25,0,50,30,0,60,50,20,80,50,90,100,29,Male,USA,,Yes,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,65,95,40,80,58f51a40ab21640001eb48e2
07/05/2020 12:43,100,423,R_xmB4xOB0ZY53wch,"I consent, begin the study",5eb28dd92d0c37000a1783af,100,100,100,100,100,60,50,100,70,100,100,100,60,100,70,100,100,100,80,100,91,30,100,4,0,85,100,0,100,80,65,70,40,100,75,100,100,50,100,34,10,92,81,85,80,90,70,40,45,100,75,48,100,100,95,29,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,81,85,20,20,5eb28dd92d0c37000a1783af
07/05/2020 12:31,100,1319,R_2YgpaKY7UMaY31x,"I consent, begin the study",5eab174fbdd63d0ced6a8025,50,100,0,0,0,100,0,50,0,100,50,0,25,50,50,0,0,0,100,100,100,0,100,100,100,100,100,100,100,100,100,70,50,100,75,100,100,100,100,100,100,100,100,100,50,100,100,100,50,100,50,100,100,50,100,44,Male,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,50,50,50,60,5eab174fbdd63d0ced6a8025
07/05/2020 12:40,100,800,R_1eVkWBS94dDC27r,"I consent, begin the study",5eab0fdbb02b960bc3c7734e,73,98,78,18,94,23,9,82,73,87,71,44,21,31,78,31,69,80,81,13,77,84,22,92,23,68,61,37,35,54,28,35,18,77,70,17,56,63,23,27,63,65,33,42,30,61,18,48,3,36,48,74,83,80,90,60,Female,USA,,No,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,19,75,61,82,5eab0fdbb02b960bc3c7734e
07/05/2020 12:45,100,513,R_0qwuK2Fi87Oo1sB,"I consent, begin the study",5eb0df6b841d8119c05faf23,60,70,70,20,80,40,65,90,20,55,70,45,65,40,100,55,70,75,80,70,70,60,80,50,50,85,90,70,75,85,75,80,50,70,90,95,60,90,90,50,50,90,80,65,65,80,90,60,40,65,90,75,90,70,100,25,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,35,65,55,55,5eb0df6b841d8119c05faf23
07/05/2020 12:45,100,550,R_1OJsjWWixYkF3oL,"I consent, begin the study",5e6b9714c715c715b748da64,50,87,71,44,85,50,50,87,66,95,77,62,50,50,50,50,94,86,57,55,41,18,71,23,33,60,71,32,85,84,40,56,50,44,62,57,54,37,69,12,18,50,53,20,68,77,75,14,50,59,50,80,42,50,87,34,Female,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,76,71,8,59,5e6b9714c715c715b748da64
07/05/2020 12:50,100,392,R_1DORnKpgGDRDabg,"I consent, begin the study",5d171334b49a4a0001e8aca4,86,87,80,16,85,50,68,85,85,94,81,70,26,71,70,83,66,92,75,62,93,89,85,7,4,78,98,17,92,85,87,55,78,100,98,99,99,94,98,2,3,80,92,4,92,97,94,9,85,88,51,69,76,82,95,30,Male,USA,,No,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,86,95,3,71,5d171334b49a4a0001e8aca4
07/05/2020 12:50,100,380,R_2TZF1DZojHvPXrq,"I consent, begin the study",5d7cefc73f9ae70018b400f1,82,100,80,38,90,60,50,67,67,64,79,63,100,78,50,73,61,72,85,50,100,100,100,28,16,100,90,54,82,100,71,55,74,50,100,86,100,50,100,30,15,100,83,68,87,100,72,61,71,63,37,73,85,100,100,37,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,59,60,56,65,5d7cefc73f9ae70018b400f1
07/05/2020 12:35,100,1326,R_2VKeNdj4WHp30ZQ,"I consent, begin the study",5cd1ec4f3dd83200175362f3,50,95,100,20,100,27,50,100,40,100,50,72,60,66,73,61,50,76,100,97,100,100,100,75,72,100,100,96,69,100,61,100,81,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,100,87,97,100,28,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,61,62,39,62,5cd1ec4f3dd83200175362f3
07/05/2020 12:52,100,334,R_1qfjpCUMF41KDWe,"I consent, begin the study",5e9247f726541058b7366a84,70,88,89,0,85,70,50,18,30,23,50,50,85,9,100,50,2,87,93,39,86,68,74,13,8,50,84,71,67,100,53,73,92,69,100,100,100,87,100,19,0,100,100,24,100,100,67,50,81,100,39,80,96,96,94,21,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,94,99,0,19,5e9247f726541058b7366a84
07/05/2020 12:51,100,454,R_1eQSp2FrptDT1Lq,"I consent, begin the study",5729279a0802f2000f3ef552,100,100,100,80,100,30,50,100,100,100,100,85,100,90,100,100,100,100,100,70,100,100,100,20,0,100,100,0,100,100,100,100,80,100,49,100,100,80,100,34,0,60,100,0,30,100,100,100,30,80,100,100,100,100,100,31,Male,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,80,75,25,100,5729279a0802f2000f3ef552
07/05/2020 12:48,100,642,R_3foRcdLdgXpn84D,"I consent, begin the study",5c507bb6f45b26000122f2ce,9,56,5,1,11,41,50,4,8,60,17,9,2,13,56,9,6,7,79,12,92,94,72,58,60,78,92,59,71,89,78,78,57,69,80,13,87,92,78,61,60,81,82,43,85,82,73,79,55,60,62,75,60,38,44,66,Female,USA,,Yes,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,69,50,44,30,5c507bb6f45b26000122f2ce
07/05/2020 12:53,100,381,R_2uvORlfiykb4LPC,"I consent, begin the study",5969496f06679c00014b818e,92,94,89,9,100,98,99,100,11,97,94,98,76,99,94,93,100,100,94,82,92,88,95,65,89,100,96,83,96,93,81,88,94,79,100,100,87,78,91,87,73,100,75,88,93,96,76,85,100,100,6,100,9,13,100,40,Male,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,93,82,4,95,5969496f06679c00014b818e
07/05/2020 12:58,100,367,R_rqWzTpD1qkE4UUx,"I consent, begin the study",5af9ad0233b0ee00011eecb8,93,100,85,50,91,29,16,100,74,100,92,100,94,93,100,72,97,77,68,3,67,60,50,77,9,30,45,67,11,39,50,22,21,9,86,100,96,85,67,90,86,97,92,100,88,64,87,93,67,81,87,83,85,70,100,52,Female,USA,,Yes,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,74,72,59,17,5af9ad0233b0ee00011eecb8
07/05/2020 12:58,100,399,R_2Cyy9hEJwxJk8NB,"I consent, begin the study",5d092568a425cd0015b1f2c0,71,82,83,81,75,39,50,70,72,87,68,67,70,69,50,85,70,89,65,56,72,80,70,43,50,61,74,66,67,77,58,54,33,68,77,81,83,87,82,50,50,69,84,30,80,75,73,66,43,71,84,64,71,77,81,48,Female,USA,,No,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,70,62,5,31,5d092568a425cd0015b1f2c0
07/05/2020 12:54,100,673,R_2wh7TK78omfQcma,"I consent, begin the study",5aa69781dbdb470001ef5914,100,100,100,40,100,0,0,100,90,100,100,100,100,30,100,100,100,100,10,10,10,10,60,100,40,10,40,70,10,60,30,70,0,10,10,10,70,80,80,40,10,10,60,50,40,80,60,70,20,20,20,70,70,85,100,34,Female,USA,,No,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,85,70,60,75,5aa69781dbdb470001ef5914
07/05/2020 12:56,100,570,R_2sTG6UEO6Kf3RSP,"I consent, begin the study",5e850b40c66acc0f4b1418a4,80,100,60,45,100,0,70,70,60,100,60,100,55,50,100,60,100,100,50,67,70,100,40,60,60,0,60,100,40,70,60,60,0,60,50,60,60,66,50,100,70,0,60,100,35,63,60,50,0,60,33,100,75,55,61,36,Male,USA,,Yes,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,40,50,63,25,5e850b40c66acc0f4b1418a4
07/05/2020 12:57,100,520,R_2YKRoeQu5PmCc5b,"I consent, begin the study",5e335595bac1953243a29c68,90,90,90,40,90,90,90,90,70,100,90,90,60,95,90,90,100,100,90,80,90,60,90,90,30,50,80,70,60,90,80,60,90,80,100,100,100,60,100,90,20,60,60,70,80,90,100,50,90,100,25,75,90,90,90,19,Female,USA,,No,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,95,100,15,20,5e335595bac1953243a29c68
