caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,conf.external,conf.internal,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,evol1,evol2,evol.science3,q20f1,q21af2,q21bf2,q21cf2,global.warm.science,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,big.bang.science,q33,q34,q35,q37,q38,gmo.science,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knowledge.sum,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1,believ,believ2,filter_$,agreement.science.MEAN,COO_1,COO_2,agreement.science.2MEAN,COO_3,COO_4,religion.2cat
211357,9.21428571428571,2,82314,1,4,53,S,2,2,2,3,3,4,4,4, ,4,2,1,2,1,1,1,1,1, , , , ,1,1,2,1,2,1, ,2, ,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,1,3,2,1,5,2,19,3, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,5,4,3,3,2,2,2,2,1,1, , ,2, ,1,0,1.25,.000182275243717888,.000228681225177878,1,.000687392230407519,.00083024449708616,0
211500,7.85714285714286,2,82314,1,1,36,S,4,1,9,1,3,3,3,4,4, ,2,1,1,2,1,2,1,2, , , , ,2,2,1,1,1,1,2, , , ,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,4,2,2,1,3,3,1,4,3,2,1,3,2,61,3, ,2,2,2, , , ,2, ,1,1,1, ,12, , ,6,10,1,2, ,3,3,2,1,1, , ,1, ,1,0,1.5,1.44866277956266E-005,1.70510653988621E-005,1.5,3.43296409116003E-006,8.04535416567541E-006,0
211532,2.07142857142857,2,82414,1,1,34,U,3,2,2,2,2,2,2,3, ,4,2,1,1,1,1,2,1,1, , , , ,2,2,2,1,1,1, ,1,1, ,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,3,1,2,2,3,1,2,1,3,2,1,6,1,65,6,2,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,10,1,1, ,2,2,2,1,2, , ,1, ,1,0,1.5,7.80543486031577E-006,6.14624301284939E-006,1.5,.000110242449263421,6.9581192592423E-005,0
211544,11.0714285714286,2,82214,1,3,45,S,3,2,2,3,3,2,4,3, ,4,1,1,2,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,3,1,2,1,3,2,1,6,2,20,4, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,9,7,1,2, ,4,4,3,1,1, , ,2, ,1,0,1.5,.000142292915026672,.000161137251991493,1.5,.000256556152106565,.000195628690944985,0
211550,7.64285714285714,2,82214,1,3,45,S,3,1,1,2,2,2,3,3,3, ,3,1,2,1,2,1,1,2, , , , ,1,1,2,1,1,2,3, , , ,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,2,1,3,3,1,5,1,36,3, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,6,5,1,3,1,3,1, ,1,1, , ,1, ,1,0,1.5,1.75271113408529E-005,1.83508481858585E-005,1.5,4.95366086321747E-005,2.92676900338895E-005,0
211736,16.5714285714286,2,82214,1,3,24,R,1,1,2,2,2,3,4,3,1, ,3,1,1,1,2,2,1,1,1,2, , ,1,1,1,1,2,1,2, , , ,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,4,1,2,1,3,1,1,1,3,2,1,5,1,58,3, ,1,2,2, , , ,3,1, ,4,2, ,12, , ,5,1,1,2, ,3,1, ,2,1, , ,2, ,1,0,1.25,.000429273074011462,.000538193806982857,1,.000878476819277005,.000983026248626619,0
211831,11.0714285714286,2,82214,1,2,29,R,1,2,2,2,1,3,2,4, ,2,2,1,2,1,2,1,1,2, , , , ,2,1,1,1,1,1, ,1,9, ,1,1,2,9,1,9,1,2,1,2,1,2,1,2,1,2,3,1,2,2,3,1,2,1,3,2,1,6,1,42,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,6,8,1,3,9,3,3,3,1,1, , ,2, ,1,0,1.25,.000186292006645,.00024034179446866,1,.000462174263959043,.000509711250453387,0
211845,6.35714285714286,2,82514,1,3,13,R,1,2,2,4,1,4,3,3, ,4,1,9,1,2,1,2,1,1, , , , ,1,9,1,2, ,1, ,2, ,2,1,1,2,2,1,2,1,2,2,2,2,2,3,1,2,2,3,1,2,2,3,1,2,4,3,2,2,4,1,49,7,2,2,2,2, , , ,2, ,1,2,1, ,12, , ,6,1,3,3,9,3,3,1,2,2, , ,2, ,1,0,1.33333333333333,9.74402867623541E-005,.000110708382754573,1,.000638080288816193,.000718461180069116,0
211973,16.2142857142857,2,82514,1,3,12,S,4,1,2,4,1,4,4,4,3, ,2,1,2,1,2,2,1,2, , , , ,2,2,2,2, ,2,3, , , ,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,3,2,1,6,1,40,3, ,2,9,9, , , ,9, ,1,3,2, ,12, , ,3,3,1,1, ,2,4,4,2,2, , ,2, ,1,0,1.75,.000649509603204829,.000739169189898371,1.5,.000123270091629048,8.17183034981567E-005,0
212222,20.7142857142857,2,82214,1,3,47,R,1,1,2,1,1,1,2,3,4, ,1,1,2,1,2,2,1,2, , , , ,1,1,1,1,1,1,3, , , ,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,1,5,1,29,4, ,2,1,1, , , ,1, ,1,3,2, ,12, , ,6,7,1,3,2,2,1, ,1,1, , ,2, ,1,0,1.25,9.98321631651765E-005,.000120237455353551,1,.000326820348531211,.000347678235267129,0
212237,2.64285714285714,2,82514,2,2,18,U,4,2,2,1,1,4,9,4, ,1,4,1,2,1,2,1,2,2, , , , ,1,1,1,2, ,1, ,1,1, ,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,4,2,2,2,1,1,2,8,3,2,1,5,1,32,2, ,1,5,7, , , ,3,3, ,5,2,2,12, , ,6,2,3,3,9,9,2,2,1,1, , ,2, ,1,0,1.5,2.32794133749655E-006,1.56392426573459E-006,1,.000969306283055293,.000731273832744297,0
212243,1.92857142857143,2,82214,1,3,48,U,4,1,2,2,1,3,2,3,3, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,3,1,2,1,3,1,8,4,1,23,6,2,2,1,1, , , ,1, ,1,6,2, ,12, , ,5,4,2,3,2,4,3,3,1,1, , ,1, ,1,0,1.5,3.45224613645101E-005,4.88425663906047E-005,1.5,6.17957472362463E-005,8.6416978574539E-005,0
212410,10.1428571428571,2,82214,1,2,29,S,4,2,9,2,3,3,4,4, ,4,4,1,2,1,3,2,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,3,1,8,1,3,2,1,5,2,48,3, ,2,1,1, , , ,1, ,1,3,2, ,12, , ,6,1,1,3,2,3,2,2,1,1, , ,2, ,1,0,1.25,.000208142271023681,.000257779164157228,1,.000475761233738802,.000474444741140514,0
212659,4.64285714285714,2,82214,1,3,28,U,2,2,2,1,1,2,1,3, ,2,4,2,1,1,2,2,1,1, , , , ,1,2,2,1,1,2, ,1,2, ,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,4,2,2,1,2,1,1,3,1,2,1,3,1,53,3, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,3,1,3,3,1,3,1, ,2,2, , ,2, ,1,0,2,.000809691873087453,.000941549828370737,2,.000566756363441086,.000537095226406022,0
212733,3.71428571428571,2,82314,1,3,48,U,4,2,2,2,2,2,3,3, ,4,4,1,1,1,1,1,2,2, , , , ,2,1,1,1,1,1, ,1,2, ,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,4,1,1,2,3,1,2,4,3,2,1,5,1,68,3, ,2,1,1, , , ,1, ,1,4,2, ,12, , ,4,2,1,1, ,2,1, ,2,2, , ,2, ,1,0,1.5,2.5354135077456E-005,3.63282530236724E-005,1.5,8.09816509445898E-009,3.32203877769471E-006,0
213034,5.28571428571429,2,82414,1,3,5,U,3,1,2,3,3,3,3,4,2, ,2,1,2,2,3,1,2,2, , , , ,2,1,2,2, ,2,9, , , ,9,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,4,2,2,3,3,2,1,1,1,2,1,3,1,26,6,2,2,4,2,5, , ,4, ,1,1,1, ,12, , ,2,4,3,5,2,4,5,2,2,1, , ,2, ,1,0,2,.002174153692935,.00270650453584259,2,.00165566276083508,.00169675864441456,0
213062,5.07142857142857,2,82214,1,4,8,S,3,1,1,2,3,3,3,4,4, ,4,1,2,1,1,2,2,2, , , , ,1,1,2,1,1,1,2, , , ,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,4,1,2,2,3,1,2,1,3,2,1,6,2,37,6,1,2,1,1, , , ,1, ,1,1,2, ,12, , ,6,7,3,3,1,4,2,2,1,2, , ,2, ,1,0,1.5,3.29336414133253E-005,3.77968852135672E-005,1,.000264483195284803,.000199184352521269,0
213204,2.92857142857143,2,82214,1,4,8,S,3,1,1,2,2,2,3,3,2, ,1,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,4,1,1,1,3,1,2,1,3,2,1,6,1,35,6,1,2,1,1, , , ,1, ,1,1,1, ,12, , ,5,7,1,3,1,3,4,2,1,1, , ,2, ,1,0,1,.00060488281534621,.000719156012625128,1,.000191111256821219,.000203254712660573,0
213221,11.7142857142857,2,82414,1,4,4,U,3,1,2,2,2,3,4,3,4, ,1,2,2,2,1,1,1,2, , , , ,1,1,1,1,2,1,2, , , ,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,3,1,1,1,3,2,1,5,2,53,3, ,2,1,1, , , ,1, ,1,1,1, ,12, , ,5,7,1,2, ,4,3,2,1,1, , ,2, ,1,0,1.5,1.13561630805354E-006,6.01822897563504E-007,1.5,2.5042021560932E-005,1.08545400116945E-005,0
213235,4.07142857142857,2,82214,1,4,8,U,5,2,9,3,2,2,3,3, ,3,1,1,2,1,2,1,2,2, , , , ,1,1,1,1,2,1, ,1,1, ,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,3,1,2,1,3,2,1,6,1,54,3, ,2,1,1, , , ,1, ,1,1,1, ,12, , ,3,7,1,3,1,3,3,2,1,1, , ,1, ,1,0,1.5,1.26287484908193E-010,4.91888612029871E-007,1.5,3.27467718950754E-005,5.31787811738848E-005,0
213248,2.21428571428571,2,82514,1,4,35,R,1,1,2,2,2,2,2,2,3, ,1,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,2,9, , , ,1,1,1,2,9,9,1,2,9,2,1,1,1,2,2,9,9,9,1,2,3,8,8,8,8,8,1,1,2,99,8,1,2,1,1, , , ,1, ,1,5,2, ,12, , ,5,5,3,2, ,4,1, ,1,1, , ,2, ,1,0,1.25,.00263240679894515,.00299714429561563,1.5,.000134268621191312,.000222376643136773,0
213276,2.64285714285714,2,82214,1,4,6,U,2,1,2,3,2,4,3,4,1, ,3,1,1,1,2,2,1,1,1,2, , ,1,1,1,1,1,1,2, , , ,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,4,1,1,1,3,1,2,1,3,2,1,6,1,22,3, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,6,2,3,3,2,1,4,4,1,1, , ,2, ,1,0,1,.00127555870654731,.0015722246458206,1,.000619569031839985,.000761142202955296,0
213292,3.28571428571429,2,82214,1,4,6,U,4,1,2,1,3,1,3,2,1, ,3,2,2,2,1,1,1,2, , , , ,2,2,2,1,2,1,1, , , ,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,3,1,2,1,3,2,1,6,1,47,5, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,5,8,1,3,1,2,3,3,1,1, , ,1, ,1,0,1.5,3.23213544179057E-005,3.44982368301734E-005,1,.000247935992907687,.000238511464098154,0
213341,3.78571428571429,2,82414,1,4,6,U,4,2,2,3,3,4,3,3, ,3,1,1,1,1,1,1,1,2, , , , ,2,1,1,1,1,1, ,1,1, ,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,3,1,2,1,3,2,1,6,2,22,3, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,5,7,1,2, ,4,2,2,1,1, , ,1, ,1,0,1.5,.000118306848948037,.000129235744318241,1.5,.000221901355409594,.000170305001114014,0
213389,2.21428571428571,2,82214,1,4,6,U,1,1,2,2,1,2,2,3,3, ,1,1,3,1,2,9,1,1,9,99, , ,1,1,1,1,1,1,2, , , ,1,1,9,2,1,2,1,2,2,2,2,1,1,2,1,1,4,1,1,2,3,1,2,1,3,2,1,6,1,57,6,1,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,8,1,3,2,3,2,2,1,1, , ,1, ,1,0,1,.00121600306918013,.00147108293578741,1,.000467487375389181,.000534626049534781,0
213596,5.78571428571429,2,82214,1,4,6,U,2,2,2,2,2,2,2,4, ,4,3,1,1,2,2,2,2,2, , , , ,1,2,2,1,2,2, ,1,1, ,1,1,2,9,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,3,1,2,4,1,2,1,4,1,52,4, ,2,1,1, , , ,1, ,1,4,1, ,12, , ,6,5,3,1, ,3,4,3,1,2, , ,1, ,1,0,1.5,3.78146477941489E-006,4.44407408068936E-006,1.5,7.61455173412803E-008,1.80906280575299E-006,0
213602,11.7857142857143,2,82414,1,4,6,U,4,1,2,2,2,4,2,3,3, ,3,1,1,1,1,1,1,1,1,98, , ,2,1,2,1,2,2,1, , , ,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,8,1,2,1,2,2,31,5, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,3,3,2,3,9,3,1, ,1,1, , ,2, ,1,0,2,.00185531884015175,.00227617023308206,2,.00121218150071361,.00123510152959286,0
213633,26.3571428571429,2,82414,1,4,41,U,2,2,2,3,1,4,4,4, ,4,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,2, ,2,2,2,2,2,1,2,1,2,1,2,9,1,1,1,1,1,4,2,2,2,3,8,2,1,3,2,1,5,1,31,4, ,2,1,1, , , ,1, ,1,2,1, ,12, , ,5,10,3,2, ,3,3,2,1,1, , ,2, ,1,0,1.5,3.31665682783255E-005,3.78307268553798E-005,1,.000319093832982521,.000332621283318512,0
213953,4,2,82214,1,4,6,U,5,2,1,1,2,1,3,2, ,2,1,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,1, ,1,1, ,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,3,3,1,1,3,2,1,4,2,23,7,2,2,3,3, , , ,4, ,2,6,1,1,12, , ,5,2,3,2, ,4,3,3,1,1, , ,2, ,1,0,1.5,5.962294723748E-005,8.54334352759507E-005,1,.000711797146920192,.000585475793489706,0
214244,9.71428571428571,2,82414,1,3,13,S,1,1,2,2,2,3,3,3,3, ,3,1,9,1,9,1,9,1,1,98, , ,9,2,9,9, ,2,2, , , ,2,9,2,9,1,1,1,2,1,2,2,9,9,1,2,2,4,2,2,2,3,2,1,8,8,2,2,1,1,61,1, ,2,1,1, , , ,1, ,1,5,2, ,12, , ,4,2,3,3,9,3,1, ,2,1, , ,2, ,1,0,2, , ,2, ,.000423917042377948,0
214289,26.5,2,82414,1,1,9,R,3,2,2,3,2,2,3,3, ,1,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,2, ,2, ,1,1,1,2,9,2,1,1,2,1,2,2,2,2,1,2,1,4,1,2,2,3,2,2,1,3,2,1,5,1,52,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,6,6,1,3,9,2,4,3,1,1, , ,1, ,1,0,1.75,.000318912581543263,.000364239691978643,2,.00107849168568121,.000859676080504163,0
214426,3.78571428571429,2,82514,2,1,34,S,5,2,9,3,9,3,3,3, ,4,3,1,9,1,9,2,2,2, , , , ,9,9,9,2, ,2, ,1,1, ,9,1,9,9,1,9,2,2,1,2,9,1,2,9,1,2,4,2,1,2,9,1,8,8,3,8,8,2,1,37,3, ,1,4,4, , , ,3,3, ,1,1,2,12, , ,6,4,3,3,9,2,5,2,1,1, , ,2, ,1,0,1.66666666666667,7.02793866998157E-005,9.35607325913703E-005,2,.000771868361797761,.000749942401307773,0
214595,1.57142857142857,2,82314,1,1,34,S,5,1,1,2,2,2,2,2,2, ,1,2,1,1,1,1,1,2, , , , ,1,1,1,1,1,1,3, , , ,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,3,2,1,1,1,1,2,1,2,2,1,5,1,22,4, ,1,5,7, , , ,3,3, ,6,2,1,12, , ,5,2,1,2, ,5,6,3,1,1, , ,1, ,1,0,1,.000755336567101034,.000902000427466927,1,.000362309188985627,.000410579456432743,0
214740,12.0714285714286,2,82314,1,3,12,U,3,2,1,2,1,3,2,9, ,9,4,1,1,1,1,2,1,2, , , , ,1,1,1,1,9,9, ,1,1, ,9,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,4,9,2,2,3,3,1,1,3,2,3,3,1,30,4, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,4,10,2,3,9,4,3,3,1,1, , ,2, ,1,0,2,.00133540380161859,.00160938825166842,2,.000992547342076369,.000903033381555694,0
214775,1.35714285714286,2,82314,1,2,55,S,3,2,2,3,3,3,2,3, ,1,3,1,2,1,2,1,1,2, , , , ,2,2,1,2, ,9, ,1,1, ,9,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,4,2,2,2,1,1,2,8,3,2,8,4,2,83,4, ,2,1,1, , , ,1, ,1,3,2, ,12, , ,5,1,1,3,2,3,1, ,1,2, , ,1, ,1,0,2,.00108283527527559,.00128491626637874,2,.00106892075565911,.00083473575598471,0
214862,8.64285714285714,2,82314,1,3,24,S,4,2,1,1,1,2,1,2, ,2,1,1,2,1,2,2,1,2, , , , ,1,1,2,1,2,2, ,1,1, ,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,3,1,2,1,3,2,1,6,1,35,3, ,2,2,2, , , ,2, ,2,2,1,1,12, , ,6,3,3,4,9,3,6,4,1,1, , ,1, ,1,0,1.75,.000720028926724911,.00082298395643866,2,.00198846278100339,.00175480128889061,0
214920,1.5,2,82414,1,3,12,S,4,1,1,3,1,3,4,2,4, ,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,2,2, , , ,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,1,3,2,1,6,1,37,6,1,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,10,1,3,2,3,9,9,1,1, , ,1, ,1,0,1.5,7.55039840241599E-005,8.67913279817625E-005,1.5,.000191122605199021,.000117372994093631,0
215167,1.57142857142857,2,82414,1,4,6,U,5,1,2,3,3,2,3,2,2, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,3,2,2,2,3,1,2,1,3,2,1,6,1,53,8,1,2,3,3, , , ,4, ,2,1,2,1,12, , ,5,7,1,3,2,3,2,2,1,1, , ,1, ,1,0,1.25,.000144708190555773,.000169260321297338,1,.000280848213381734,.000245405085499194,0
215282,5.14285714285714,2,82314,1,4,6,S,2,1,1,3,1,3,4,3,3, ,1,1,2,1,1,1,1,2, , , , ,1,1,2,1,1,1,2, , , ,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,3,1,1,1,1,1,2,1,3,2,1,6,1,18,4, ,1,1,1, , , ,3,1, ,6,2, ,12, , ,5,7,3,1, ,4,4,4,1,1, , ,2, ,1,0,1.25,6.23796815319722E-005,7.96357934028151E-005,1,.000310767647319202,.00037884811815474,0
215359,6.85714285714286,2,82514,1,4,41,U,2,2,2,3,2,2,3,2, ,9,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,1,2,2,2,2,2,2,1,2,1,1,2,1,9,2,4,2,2,2,3,1,2,1,3,2,1,6,1,74,8,1,2,1,1, , , ,1, ,1,4,2, ,12, , ,6,6,1,3,2,4,1, ,1,1, , ,2, ,1,0,1.5,1.68341881508938E-006,1.78649960608844E-006,1.5,.000104853270227623,.00013552150667028,0
215392,21.6428571428571,2,82314,1,4,41,U,4,2,1,2,9,4,3,2, ,3,2,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,4,2,53,6,2,2,1,1, , , ,1, ,1,6,2, ,12, , ,5,2,1,2, ,5,1, ,1,2, , ,2, ,1,0,1.5,3.21905622057576E-006,4.5307883350568E-006,1.5,2.56391451927563E-005,9.73678122431676E-006,0
215415,4.42857142857143,2,82314,1,4,6,U,5,1,1,3,2,3,3,3,2, ,1,1,1,1,1,2,1,2, , , , ,1,1,2,1,1,1,1, , , ,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,4,1,1,2,3,1,2,1,3,2,1,6,1,60,4, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,6,2,1,1, ,3,1, ,1,2, , ,2, ,1,0,1,.0011736650330214,.00144406575731655,1,.00046739088940421,.000477005499758396,0
215474,16.4285714285714,2,82414,1,4,4,U,2,2,9,2,2,2,2,2, ,3,2,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,2,1,3,2,1,6,1,53,8,2,2,1,1, , , ,1, ,1,4,2, ,12, , ,5,1,1,3,2,4,1, ,1,1, , ,2, ,1,0,1.25,.000103677058012853,.000123201039666732,1,.000226852053794103,.000245405085499194,0
215644,9.14285714285714,2,82414,1,3,1,S,1,2,2,3,2,4,4,4, ,4,1,2,9,9,9,1,1,2, , , , ,2,2,2,1,2,1, ,1,1, ,1,9,2,2,9,2,9,2,1,2,1,1,2,2,1,2,3,9,2,2,3,1,2,1,3,2,1,6,2,53,5, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,1,1,1, ,3,3,3,1,1, , ,1, ,1,0,1.5,2.2175168508057E-005,2.28378142410703E-005,1.5,.00010791568776209,5.82039292820248E-005,0
215679,22.8571428571429,2,82414,1,2,27,U,5,2,2,4,3,4,4,4, ,4,1,3,2,2,2,1,2,2, , , , ,2,2,2,2, ,2, ,1,1, ,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,3,3,2,1,2,2,4,3,1,26,4, ,2,2,2, , , ,2, ,1,6,2, ,12, , ,6,1,1,3,9,3,1, ,1,1, , ,2, ,1,0,1.5,4.76243829128555E-007,1.49769703975939E-006,1.5,3.0279223219095E-007,6.46020311969415E-006,0
215738,3.78571428571429,2,82314,1,3,48,U,5,2,2,3,2,3,3,3, ,2,2,1,1,1,1,1,1,2, , , , ,1,1,2,1,1,1, ,1,1, ,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,9,2,1,3,1,1,1,3,2,2,4,2,32,6,2,2,4,1,2, , ,4, ,1,1,1, ,12, , ,5,7,1,2, ,3,4,2,1,1, , ,1, ,1,0,1.25,.000118013122160456,.000131982914824458,1,.000386392585128791,.000410278054480643,0
215749,3.35714285714286,2,82314,1,3,48,U,5,2,1,2,1,2,3,3, ,9,1,2,1,1,1,2,1,2, , , , ,2,1,1,2, ,2, ,1,2, ,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,3,3,2,1,3,2,1,5,1,61,8,1,2,5,6, , , ,4, ,2,1,2,1,12, , ,5,6,1,3,9,1,4,4,1,1, , ,2, ,1,0,1.75,.000550328746595861,.000673005022208255,1.5,.000143701426545541,7.68179652758724E-005,0
215854,4.28571428571429,2,82314,1,3,51,S,5,2,1,4,2,3,4,4, ,4,1,1,2,1,1,2,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,3,1,2,1,3,2,4,5,2,44,6,2,2,1,1, , , ,1, ,1,1,1, ,12, , ,6,7,1,2, ,5,4,2,2,1, , ,1, ,1,0,1.25,.000132076668348702,.000153212085024178,1,.000299512688104001,.00020362303499835,0
216209,8.35714285714286,2,82314,2,3,12,U,4,1,1,2,2,1,1,2,2, ,1,1,2,1,1,1,2,2, , , , ,1,1,2,1,2,1,2, , , ,1,2,1,2,1,2,2,2,1,2,1,1,3,2,1,2,2,2,2,2,2,3,1,3,3,1,2,1,2,70,5, ,1,1,1, , , ,3,3, ,1,2,2,12, , ,6,10,3,2, ,2,2,2,1,1, , ,2, ,1,0,1.33333333333333,.000843047634550644,.000939221463055983,1,.00263316468185493,.00219891121677285,0
216396,7.64285714285714,2,82314,1,2,39,S,3,1,1,1,1,2,3,3,2, ,2,1,1,1,1,1,1,1,1,6, , ,1,1,1,1,1,1,3, , , ,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,5,1,18,3, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,4,6,3,3,2,3,5,3,1,1, , ,2, ,1,0,1,.001198709455921,.00145668974965969,1,.000694077942480561,.000840034114570115,0
216606,11.6428571428571,2,82314,1,1,36,S,2,1,2,3,4,4,4,4,3, ,2,1,1,1,2,1,2,1,1,50, , ,1,2,2,1,2,1,3, , , ,2,2,2,2,1,1,1,1,1,2,9,1,1,2,2,2,4,2,9,1,3,1,2,1,3,2,1,6,2,49,6,1,2,1,1, , , ,1, ,1,1,2, ,12, , ,4,6,1,1, ,2,2,2,1,1, , ,1, ,1,0,1.33333333333333,.000106048811177957,.000132726213345659,1,.000593517173921884,.000459706622940235,0
216887,2.14285714285714,2,82314,1,2,17,S,4,2,1,3,2,3,2,2, ,2,2,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,3,1,1,2,3,1,4,2,2,64,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,6,1,2, ,2,2,2,1,1, , ,1, ,1,0,1.75,.000116205560312097,.000141386189780396,1.5,3.19369339131458E-005,4.42726721960452E-005,0
216968,5.21428571428571,2,82414,1,3,48,U,2,1,2,9,2,4,3,3,3, ,4,1,1,1,1,1,9,9, , , , ,1,9,1,1,1,9,2, , , ,1,2,1,2,1,2,2,1,2,2,9,1,9,2,1,2,4,2,2,9,3,1,8,8,2,2,8,2,1,24,2, ,2,1,1, , , ,1, ,1,2,1, ,12, , ,6,4,3,3,9,2,5,2,1,1, , ,2, ,1,0,1.5, , , , , ,0
217041,4.92857142857143,2,82314,1,3,48,S,4,2,1,2,1,4,4,3, ,4,2,1,2,1,2,2,1,2, , , , ,2,2,2,1,1,1, ,2, ,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,2,1,2,2,1,5,1,56,5, ,2,1,1, , , ,1, ,1,6,2, ,12, , ,6,9,1,3,9,3,6,6,2,2, , ,2, ,1,0,1.25,.000140383191977799,.000168559809633769,1,.000290611455588771,.000231612201032145,0
