StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q7,Q9,Q11,Q51,Q55,Q59,Q63,Q67,Q71,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q79,si1,si2.r,si3,si4,si5,si6,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,comp1.1.0,comp2.1.0,comp3.1.0,comp4.1.0,comp5.1.0,coop.1.0_1,comp1.2.0,comp2.2.0,comp3.2.0,comp4.2.0,comp5.2.0,coop.2.0_1,comp1.0.0,comp2.0.0,comp3.0.0,comp4.0.0,comp5.0.0,coop.0.0_1,comp1.1.1,comp2.1.1,comp3.1.1,comp4.1.1,comp5.1.1,coop.1.1_1,comp1.2.1,comp2.2.1,comp3.2.1,comp4.2.1,comp5.2.1,coop.2.1_1,comp1.0.1,comp2.0.1,comp3.0.1,comp4.0.1,comp5.0.1,coop.0.1_1,Q198_First Click,Q198_Last Click,Q198_Page Submit,Q198_Click Count,help1,help2,help3,help4,help5,help6,help7,exp_1,rep1,rep2,rep3.r,rep4,GA1,PI1,GA2.r,GA3,PI2.r,PI3,GA4,PI4,GA5,PI5,GA6.r,PI6.r,GA7.r,PI7.r,GA8,perception.d,perception.c,threat1_1,threat2_1,who,sex,age,nationality,language,mturk,id,condition,group,knowledge
2020/5/13 2:11,2020/5/13 2:23,0,108.240.45.186,100,753,1,2020/5/13 2:23,R_2f10igCyKpvOhDo,,,,,30.07359314,-95.62030029,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.106,0,I make sure all of the little details in my coding projects are perfected,5,3,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,300,,,,,5,4,3,7,5,4,6,101,2,2,5,1,7,2,2,7,5,2,3,2,6,2,2,6,5,6,3,3,7,4,5,3,1,26,American,English,A3NSMW4OPD9YKA,26883,0,0,1
2020/5/13 6:19,2020/5/13 6:24,0,73.111.178.17,100,315,1,2020/5/13 6:24,R_2WCZULiqxNyN7bN,,,,,41.9197998,-88.13670349,anonymous,EN,1,1,1,1,1,2,1,1,2,1,2.978,2.978,4.009,1,video games,5,2,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,0,,,,,,,,,,,6,6,6,6,6,6,6,300,3,2,3,3,5,2,6,5,3,2,2,1,5,2,6,6,6,6,2,3,7,4,4,,1,19,asian,english,A3NXHJ7XDXWN7D,63396,0,2,1
2020/5/13 0:53,2020/5/13 1:16,0,73.85.104.219,100,1358,1,2020/5/13 1:16,R_2tuoesMPb0cqAV8,,,,,25.99719238,-80.32589722,anonymous,EN,1,1,1,1,1,2,1,2,1,1,0,0,4.107,0,I tend to analize and even analize everything before making a decision. Could be related to the planning of a vacation. ,5,2,5,5,6,5,,,,,1,1,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,3,7,7,6,7,150,1,3,5,3,7,3,6,7,6,1,4,1,6,1,3,6,2,5,4,2,7,6,4,,2,58,american,spanish,A3NYXN98MAP3JL,80310,0,1,0
2020/5/13 10:52,2020/5/13 11:07,0,93.66.174.37,100,887,1,2020/5/13 11:07,R_2SDcMI67UKXfGdH,,,,,45.49049377,12.24249268,anonymous,EN,1,1,1,1,1,1,2,2,2,1,0,0,4.009,0,For example when i have to buy a book,5,2,5,4,3,3,0,0,10.047,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,100,,,,,,,,,,,,,,,,,6,5,5,6,7,7,7,150,4,4,2,4,7,5,7,6,2,1,2,4,5,3,4,5,5,4,6,2,7,5,5,,1,18,Italian,Italian,A3O8CWMOJVNCVT,12902,1,1,1
2020/5/13 0:54,2020/5/13 1:11,0,24.191.4.105,100,975,1,2020/5/13 1:11,R_3lY3nFf5NK3ioCV,,,,,40.83120728,-73.90670013,anonymous,EN,1,1,1,1,1,2,1,2,2,2,0,0,4.014,0,I pay more attention on how to build the product and rather than buying a final product.,6,2,5,5,5,4,,,,,,,,,,,,,,,,,1,3,1,1,3,200,,,,,,,,,,,,,,,,,,,0,0,55.31,0,7,7,7,7,7,7,7,200,5,5,5,5,7,4,1,1,2,5,6,5,6,5,2,5,3,5,5,4,7,6,6,1,2,25,Hispanic,english,A3OGG9KI4ME6H0,96856,2,0,0
2020/5/13 2:49,2020/5/13 2:57,0,98.146.229.73,100,486,1,2020/5/13 2:57,R_eVCz6nUhFkMoEq5,,,,,46.73139954,-117.1733017,anonymous,EN,1,1,1,1,2,1,2,2,1,2,0,0,4.008,0,"I am a computer programmer, and we have to use chunks of code to create a larger overarching program. ",5,4,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,200,,,,,,,,,,,7,7,6,6,7,6,7,100,2,2,2,2,7,6,6,7,2,2,2,3,3,2,2,2,2,3,5,2,3,5,5,,3,25,United States,English,A3OJOGOEN9BPMA,60984,0,2,1
2020/5/13 2:46,2020/5/13 3:17,0,216.165.201.141,100,1857,1,2020/5/13 3:17,R_1j9A00tdfrqLock,,,,,43.66439819,-79.41950226,anonymous,EN,1,1,1,1,1,1,2,2,2,2,0,0,4.009,0,Reading newses and decide how to manage example maintaining social distances ,5,3,5,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,,,,,6,6,6,6,6,7,6,150,5,5,5,5,7,3,6,6,5,2,7,2,7,2,2,2,3,6,6,1,7,6,4,1,1,34,Sri Lankan ,Tamil,A3OKFLKOIBO7OD,38724,0,0,1
2020/5/13 13:21,2020/5/13 13:55,0,131.196.78.229,100,2025,1,2020/5/13 13:55,R_x3h6wNAyHKs5Qt3,,,,,-21.979599,-46.81640625,anonymous,EN,1,1,1,1,2,2,1,1,1,2,0,0,4.015,0, appreciate more details when making a decision.,4,2,4,4,4,3,48.37,74.683,240.029,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,6,6,6,6,6,6,6,150,4,4,2,4,7,3,5,3,3,5,4,3,4,3,1,3,4,6,4,1,7,7,6,,1,36,brasil,portugues,A3OOBIAY435JYX,32686,1,2,1
2020/5/13 17:36,2020/5/13 17:44,0,73.216.216.225,100,467,1,2020/5/13 17:44,R_2OTnrtUFvHtvAoj,,,,,38.07040405,-78.90670013,anonymous,EN,1,1,1,1,2,1,1,1,2,1,0,0,5.282,0,I used to drive my car only after checking everything is fine during the first ride daily.,5,2,5,5,4,5,19.595,19.595,27.605,1,1,1,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,7,5,4,6,118,4,4,3,4,5,4,5,3,6,4,5,3,4,3,4,4,3,5,5,3,6,5,4,,2,29,American,English,A3OVBNOFPMCDAS,68004,1,1,0
2020/5/13 7:04,2020/5/13 7:14,0,161.0.7.132,100,577,1,2020/5/13 7:14,R_1dEyv8MGBEcZhS5,,,,,40.75030518,-74.00140381,anonymous,EN,1,1,1,1,1,2,1,1,2,2,0,0,4.016,0,In my office there are lot of employees i feel bottom-up processing.,3,4,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,156,,,,,,,,,,,3,4,5,4,3,4,5,152,2,3,4,5,3,4,4,5,5,3,6,6,5,4,4,6,4,3,4,4,4,4,4,,1,26,USA,english,A3PMOSBS4X5Y2M,74055,0,2,1
2020/5/13 7:50,2020/5/13 8:22,0,193.37.252.40,100,1872,1,2020/5/13 8:22,R_1o51FI22lNIsAt0,,,,,25.90919495,-80.3927002,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.012,0,i use bottom up in choosing the cloths i wear ,6,1,6,6,5,3,,,,,,,,,,,,,,,,,1,3,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,7,4,5,5,6,6,6,200,5,5,1,5,7,5,1,6,2,2,7,5,7,7,1,2,6,5,7,5,5,7,5,3,1,43,american,english,A3QQGQNFXVZP62,26813,0,0,0
2020/5/13 18:15,2020/5/13 18:29,0,90.248.157.173,100,846,1,2020/5/13 18:29,R_10Hnog8oJ0A1PI5,,,,,51.5032959,-0.689407349,anonymous,EN,1,1,1,1,2,1,1,1,2,1,0,0,4.009,0,I choose individual plants for my garden because I like them but don't think about where they will go or the overall effect that adding them will create.,4,3,5,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,200,,,,,4,4,2,7,5,4,6,100,1,3,5,3,6,2,5,6,6,1,2,1,6,1,2,6,4,5,2,3,5,5,5,3,1,53,British,English,A3QVCJH70BJ2TP,93706,0,0,1
2020/5/13 4:03,2020/5/13 4:10,0,181.215.121.232,100,398,1,2020/5/13 4:10,R_02KyYyT1ZIAOeSR,,,,,41.84829712,-87.65170288,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.01,0,pictures of the world,3,2,3,3,2,4,1.228,1.228,12.41,1,,,,,,,,,,,,,,,,,,,1,1,2,1,3,121,,,,,,,,,,,,,,,,,5,7,5,6,6,6,6,182,4,4,4,4,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,4,5,,1,28,american,english,A3SCMNSMTDEET6,15034,1,1,1
2020/5/13 0:49,2020/5/13 1:16,0,174.128.242.234,100,1587,1,2020/5/13 1:16,R_3G9BPiZ9CWuT0G6,,,,,39.75010681,-104.995697,anonymous,EN,1,1,1,1,1,2,1,2,2,2,0,0,4.013,0,i think in my data analysis. understanding the basic concept or significant of a unit or segment of the data help to put the whole into perspective,5,3,5,4,4,4,,,,,,,,,,,1,2,1,1,3,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,100,2,4,4,4,7,2,5,6,1,1,2,1,3,2,5,6,6,6,2,3,7,4,4,,2,30,american,english,A3SOL7V6LNRB4J,29008,0,2,0
2020/5/13 16:34,2020/5/13 17:00,0,23.94.104.67,100,1542,1,2020/5/13 17:00,R_3FLr0UWIMxSAyw5,,,,,37.3901062,-121.8909988,anonymous,EN,1,1,1,1,2,1,2,2,2,1,0,0,4.011,0,I'll first focus on smaller problems to find a solution in my life rather than thinking of bigger one,6,3,6,5,5,3,,,,,,,,,,,1,2,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,,,16.215,44.398,57.144,3,4,3,3,5,6,6,6,101,3,4,3,4,7,4,1,7,4,5,6,4,7,3,5,3,3,5,4,2,5,4,3,,1,21,US,English,A3TD4R4S40ZQOC,16332,2,2,0
2020/5/13 1:44,2020/5/13 2:01,0,24.242.238.157,100,1033,1,2020/5/13 2:01,R_3dWBacVBnv45lA1,,,,,32.82359314,-96.68139648,anonymous,EN,1,1,1,1,1,2,2,1,1,2,0,0,4.016,0,Troubleshooting a software issue ,6,2,6,5,5,4,0,0,83.376,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,,,,,6,5,6,7,6,5,7,100,4,5,4,3,7,4,7,7,5,1,4,1,7,3,6,5,3,5,7,1,7,7,7,,2,28,Lebanee,Arabic,A3TDXHCNPOU829,74172,1,1,1
2020/5/13 2:36,2020/5/13 3:03,0,68.56.74.226,100,1613,1,2020/5/13 3:03,R_1FKbe1wVV4k0Yg4,,,,,42.91329956,-85.8144989,anonymous,EN,1,1,1,1,1,2,1,2,2,1,0,0,4.023,0,When I'm driving I focus on fine details to determine my actions. I survey my surroundings and am on higher alert when I see kids playing or notice a dog in the yard.,4,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,10.348,97.413,130.774,8,7,5,5,7,6,7,7,0,4,3,4,2,4,5,6,3,7,2,4,2,4,2,5,6,7,6,5,3,7,6,5,,2,25,American,english,A3U3BXEREYQP5D,57759,2,2,1
2020/5/13 13:05,2020/5/13 13:16,0,23.252.194.210,100,659,1,2020/5/13 13:16,R_1LAKUWL1kppBOst,,,,,33.7696991,-84.37539673,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.007,0,I use bottom-up processing to pay attention to the details in my work,6,1,6,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,5,2,2,7,6,2,6,100,5,5,1,5,7,1,1,7,7,1,7,1,7,1,1,7,7,7,7,1,7,7,7,,1,29,American,English,A3U40SPCFHS3BY,27438,0,2,1
2020/5/13 2:21,2020/5/13 2:37,0,190.195.45.254,100,936,1,2020/5/13 2:37,R_1jZGy1UkRA7EbXv,,,,,-34.60209656,-58.3844986,anonymous,EN,1,1,1,1,2,2,2,1,2,2,0,0,4.007,0,Solving work issues,4,4,5,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,300,,,,,,,0,0,88.883,0,7,7,4,7,5,7,7,300,5,5,2,4,6,2,3,6,4,2,2,5,5,4,7,3,6,4,2,1,7,5,3,,1,36,Argentinian,Spanish,A3UGDEKO85OTJN,87430,2,2,1
2020/5/13 12:03,2020/5/13 12:19,0,177.157.83.101,100,986,1,2020/5/13 12:19,R_27etGfB3nltgwzn,,,,,-16.63969421,-49.25909424,anonymous,EN,1,1,1,1,2,1,2,2,2,1,0,0,4.014,0,application development,6,1,6,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,5,4,3,7,5,5,5,150,4,5,2,3,6,4,2,7,1,2,4,3,5,3,1,1,4,3,4,1,7,6,6,,1,28,Brazil,portuguese,A4FECWQRIIM71,83309,0,2,1
2020/5/13 13:37,2020/5/13 14:07,0,191.19.22.254,100,1811,1,2020/5/13 14:07,R_31gyD8Z0PsMlKrn,,,,,-23.63000488,-46.63220215,anonymous,EN,1,1,1,1,1,1,2,2,2,2,0,0,4.109,0,I give a superficial look and select who is more Beautful,5,4,6,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,100,,,,,,,,,,,,,,,,,6,5,6,7,6,6,6,100,4,4,3,4,7,4,2,5,5,3,4,5,7,5,2,5,5,4,3,4,4,7,5,,1,19,Brazilian,Portuguese,A4ICBDGSO0UVK,40707,0,1,1
2020/5/13 3:23,2020/5/13 3:36,0,24.242.255.188,100,734,1,2020/5/13 3:36,R_2e1Z6r4g5P3LGw1,,,,,33.19740295,-96.61769867,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.014,0,I recently had to decorate a new room in my house and in doing that I worked off of small details like what decor I wanted to use and worked up to form a bigger picture of the design scheme of the whole room. ,4,3,4,1,2,2,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,150,,,,,,,,,,,,,,,,,6,5,4,6,6,4,6,150,1,1,5,1,7,4,3,2,2,4,3,5,3,4,5,3,3,2,4,3,5,3,4,,2,34,American ,English ,A4IUVFS10MYX1,74751,0,1,1
2020/5/13 5:17,2020/5/13 5:34,0,216.36.9.175,100,1050,1,2020/5/13 5:34,R_3lGfRXDtGCxRStN,,,,,38.27619934,-76.63559723,anonymous,EN,1,1,1,1,1,2,1,2,2,2,0,0,4.024,0,Remodeling my house. I focus on learning the fine work before i start.,5,2,5,3,2,2,4.664,28.128,36.661,4,,,,,,,,,,,,,,,,,,,1,1,2,1,3,300,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,300,1,1,5,1,6,4,3,7,4,3,3,3,2,2,2,4,5,5,1,4,7,4,4,,1,37,American,English,A4RS21BBH681J,44374,1,1,1
2020/5/13 5:12,2020/5/13 5:51,0,99.252.150.139,100,2345,1,2020/5/13 5:51,R_1dbgoCjB5fdQiuQ,,,,,43.71369934,-79.5963974,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.011,0,I do over analyze things. I always pay great attention to detail when making a new decision. For example: I need to find a new job so I analyze my options and filter out what I like and what I don’t like and I also compare what pays more vs what doesn’t pay as much by also prioritizing the fact that I want to work from home in order to take care of my son since I don’t want to bring him to day care. ,6,1,6,6,6,1,,,,,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,16.808,210.353,211.393,46,5,5,3,6,2,3,6,300,5,5,5,2,6,2,3,5,5,1,1,6,6,1,3,6,2,6,1,3,6,3,6,3,2,26,Canadian Citizen,Spanish ,A52D22UZ3VCNR,45364,2,0,0
2020/5/13 1:00,2020/5/13 1:18,0,187.106.201.176,100,1092,1,2020/5/13 1:18,R_2bPDVozHeytdO0q,,,,,-23.20300293,-46.90080261,anonymous,EN,1,1,1,1,2,2,1,1,1,1,0,0,4.11,0,"In many work situations when there is a big project, I notice that a group of people are focused on high points of the project and at the beginning and end, I think more about the general relationship of the process, I like to imagine each phase in a more separate way , calculating what can go wrong and at which point we can change direction. I believe that this is something that I identify with in clarifying the research.",4,3,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,200,,,,,,,11.332,148.098,262.852,2,7,4,5,4,7,7,7,100,2,3,4,2,7,7,5,7,1,3,5,3,3,4,1,2,6,3,4,2,7,7,4,,1,35,Brasileira,Português,A67MAL28S50RY,97644,2,2,1
2020/5/13 1:25,2020/5/13 1:41,0,76.244.26.197,100,951,1,2020/5/13 1:41,R_eydOvtEN7x35bcR,,,,,38.2131958,-84.54550171,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.008,0,I work with people every day and I feel it's important not to use a pre conceived notion to judge them.  ,6,1,6,2,5,3,0,0,81.951,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,7,7,7,7,7,7,7,150,4,5,5,3,7,2,2,7,4,1,6,2,2,2,2,5,3,6,2,3,7,2,1,,2,34,white,English,A6VA3LNEZ6ZZM,58375,1,2,1
2020/5/13 11:52,2020/5/13 12:05,0,86.106.87.243,100,763,1,2020/5/13 12:05,R_Pv91NDVFgTyzLJD,,,,,25.78059387,-80.18260193,anonymous,EN,1,1,1,1,2,2,1,2,2,2,0,0,4.008,0,I tend to focus on and analyze all the fine details about a situation before acting.,4,2,4,4,4,1,0,0,64.356,0,,,,,,,,,,,,,1,3,1,1,3,300,,,,,,,,,,,,,,,,,,,,,,,7,7,5,7,7,7,7,300,2,3,4,2,7,3,5,7,4,2,6,2,7,2,1,4,1,4,5,1,7,6,6,3,2,27,Caucasian,English,A74L9A689XEML,40590,1,0,0
2020/5/13 3:32,2020/5/13 3:40,0,189.27.52.176,100,437,1,2020/5/13 3:40,R_2BhsEBQ2nTGgRx6,,,,,-19.43859863,-42.60600281,anonymous,EN,1,1,1,1,2,2,1,1,1,1,0,0,4.011,0,Express my feelings ,3,3,5,3,5,3,2.782,10.681,12.058,5,,,,,,,,,,,,,1,3,1,1,3,50,,,,,,,,,,,,,,,,,,,,,,,3,5,4,3,2,3,4,50,3,2,3,4,2,3,4,2,3,5,6,4,2,2,4,5,2,5,5,3,4,5,4,1,1,25,England,English ,A7HZH33UM7FAY,68459,1,0,0
2020/5/13 1:19,2020/5/13 1:24,0,70.160.42.154,100,301,1,2020/5/13 1:24,R_2U4nHxOhSYsHXGy,,,,,36.79690552,-76.17970276,anonymous,EN,1,1,1,1,1,2,1,1,2,2,0,0,4.013,0,making some trending looks and attractive way in it all days,4,3,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,188,,,,,6,4,6,5,5,6,4,300,4,3,4,4,3,5,5,3,5,4,6,5,4,5,4,4,6,4,6,4,4,4,6,2,2,25,USA,English,A7ON8SU12BT5A,20592,0,0,1
2020/5/13 4:39,2020/5/13 4:47,0,76.191.22.229,100,457,1,2020/5/13 4:47,R_OPuOXNZzmPj0969,,,,,40.11199951,-88.2365036,anonymous,EN,1,1,1,1,2,1,2,2,1,1,0,0,4.009,0,I like to put my savings into stocks where facts and paying attention to fine details can net you a profit.,5,2,6,3,5,3,,,,,,,,,,,,,,,,,1,3,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6,6,5,7,150,3,4,4,4,5,6,7,6,1,2,2,5,1,5,2,1,6,2,2,1,7,6,6,2,1,21,American,English,A7X1E97FLIT57,79478,0,0,0
2020/5/13 7:49,2020/5/13 8:01,0,88.12.53.26,100,725,1,2020/5/13 8:01,R_2ScXcC1yL5IxcJj,,,,,39.41220093,-0.390792847,anonymous,EN,1,1,1,1,1,1,1,2,2,1,1.288,1.288,4.124,1,Tengo memoria fotográfica,6,3,5,5,5,4,1.195,21.083,26.484,7,1,1,1,1,3,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,7,7,7,7,200,4,5,2,5,7,4,7,5,2,4,6,5,4,4,2,3,1,2,7,1,7,6,3,,2,38,Spanish,Español,A8DYSG3DFIC93,68179,1,1,0
2020/5/13 1:21,2020/5/13 1:39,0,185.100.136.33,100,1055,1,2020/5/13 1:39,R_3MbbUUtqLXRXCGI,,,,,38.26220703,-0.70300293,anonymous,EN,1,1,1,1,2,2,1,2,2,2,0,0,4.012,0,I actually tend to have multicolored and three-dimensional images,3,2,4,2,5,2,11.051,19.721,41.387,4,,,,,,,,,,,,,,,,,,,1,1,2,1,3,300,,,,,,,,,,,,,,,,,6,7,1,5,7,7,7,300,4,3,4,5,7,4,1,5,7,3,7,6,7,5,7,5,4,7,7,1,7,7,7,,1,29,españa,español,A8OGHEKRKTTUU,32447,1,1,1
2020/5/13 4:03,2020/5/13 4:21,0,172.11.103.140,100,1086,1,2020/5/13 4:21,R_12sPdJh9K8oMsRm,,,,,34.54849243,-87.00360107,anonymous,EN,1,1,1,1,1,2,1,2,2,1,0,0,6.33,0,READING BOKS.,3,4,3,2,4,5,,,,,,,,,,,,,,,,,1,3,1,1,3,277,,,,,,,,,,,,,,,,,,,0,0,4.266,0,5,2,3,5,5,5,5,260,4,3,2,3,4,5,4,2,6,4,5,4,5,5,6,6,4,2,4,4,6,6,5,3,2,32,US,ENGLISH.,A8Q1O6MM5XRUK,94028,2,0,0
2020/5/13 4:44,2020/5/13 5:12,0,69.255.249.21,100,1638,1,2020/5/13 5:12,R_2TTZnLOewyNiL6u,,,,,39.44419861,-77.33930206,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.008,0,When a dog barks I look to see what is making the noise.,4,3,4,1,1,1,0,0,101.469,0,,,,,,,1,2,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,7,5,1,5,147,5,4,4,2,7,1,1,6,5,3,7,3,7,2,3,4,1,2,7,3,5,5,4,,1,36,United States,English,A9X79Z0AI3IDK,90764,1,2,0
2020/5/13 3:34,2020/5/13 3:40,0,74.14.128.44,100,387,1,2020/5/13 3:41,R_2wvEjRZg6lN0y2T,,,,,43.76870728,-79.4108963,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.008,0,when making my dinner,4,4,5,4,5,3,0,0,6.078,0,,,,,,,1,2,1,1,3,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,5,5,5,207,4,4,4,3,5,3,4,5,5,3,4,5,3,4,5,5,4,5,4,5,4,5,4,,1,19,canada,english,AA6JRO7AIINEY,14597,1,2,0
2020/5/13 10:10,2020/5/13 10:28,0,146.241.84.61,100,1079,1,2020/5/13 10:28,R_2CEtCkZqyIGFHT6,,,,,45.44090271,9.470993042,anonymous,EN,1,1,1,1,1,2,1,1,1,1,0,0,4.012,0,"When I meet a person, expecially if is a new friendship, I notice details about his posture, behavior and language to have a general impression of that person",6,1,6,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,300,,,,,5,4,2,7,6,7,6,200,2,4,3,1,5,5,2,6,4,4,1,6,2,5,6,2,5,3,1,2,6,4,4,3,2,28,Italian,Italian,AAT0XJ2RIW5PK,87544,0,0,1
2020/5/13 8:44,2020/5/13 8:59,0,191.185.76.46,100,941,1,2020/5/13 8:59,R_2YWZEQNBALXtUjf,,,,,-20.07350159,-43.89570618,anonymous,EN,1,1,1,1,2,1,2,2,2,2,0,0,4.111,0,"I usually focus my attention to the small things that make me happy. If I'm sad, I loose focus of those things to think about the small happy things",4,3,5,4,1,1,0,0,81.017,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,200,,,,,,,,,,,,,,,,,7,6,7,7,7,7,7,150,1,1,5,1,3,5,7,2,1,4,2,6,1,4,2,2,6,4,1,3,5,6,5,,1,23,Brazilian,Portuguese,AB0MMPICVBM6K,24980,1,1,1
2020/5/13 8:13,2020/5/13 8:41,0,104.166.89.134,100,1704,1,2020/5/13 8:41,R_3FR2Tq2gLlxmek6,,,,,34.05490112,-118.2577972,anonymous,EN,1,1,1,1,1,2,1,1,2,1,0,0,4.17,0,I make new things to impress the people whom i like,4,5,3,5,6,4,3.312,3.312,9.478,1,,,,,,,1,2,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6,4,4,4,100,4,3,3,4,5,4,5,4,3,4,4,3,5,5,4,6,4,6,4,4,3,4,5,,1,31,American,English,AB5DUF23IHB61,82264,1,2,0
2020/5/13 0:52,2020/5/13 1:05,0,65.131.112.209,100,780,1,2020/5/13 1:05,R_3m8BaCSaxJDptiQ,,,,,42.84060669,-106.2806015,anonymous,EN,1,1,1,1,2,1,2,2,1,1,0,0,4.01,0,Investigating deaths,3,2,4,4,5,3,,,,,,,,,,,1,2,1,1,3,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,5,6,6,6,150,4,3,3,3,6,4,3,6,2,2,6,4,5,2,2,4,2,4,3,2,3,4,5,,2,47,white,english,ABOTOGAZJIUZE,20463,0,2,0
2020/5/13 1:39,2020/5/13 2:03,0,186.208.65.207,100,1420,1,2020/5/13 2:03,R_3LcLId59dinAmlC,,,,,-9.793304443,-36.28570557,anonymous,EN,1,1,1,1,1,2,1,1,1,2,0,0,4.013,0,"I always like to pay attention to something new to draw conclusions; An example of this is when I meet new people, I always listen to them and analyze how they think and try to learn from them.",6,1,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,,,,,5,4,3,6,5,6,6,150,4,5,2,5,6,3,7,5,2,2,5,2,5,2,2,2,3,4,5,2,7,5,3,2,1,50,Latin Americam,Portuguese,AC48V3SY797LK,50767,0,0,1
2020/5/13 0:52,2020/5/13 1:12,0,69.17.191.42,100,1244,1,2020/5/13 1:12,R_2Qms8JXER6tb1iJ,,,,,43.96710205,-79.24230194,anonymous,EN,1,1,1,1,1,2,1,2,2,1,0,0,4.107,0,When problem solving I tend to more strongly consider what's in front of me rather than past experience. ,3,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,150,,,,,,,,,,,6,5,3,6,5,3,5,100,5,3,2,2,6,5,3,3,1,5,5,5,2,5,3,2,2,3,3,2,7,6,5,,2,22,Canadian ,English,ACKFBBPBOTBZD,95219,0,2,1
2020/5/13 13:21,2020/5/13 13:36,0,173.244.36.30,100,912,1,2020/5/13 13:36,R_AdqHWWIBAtPJ0bv,,,,,25.78059387,-80.18260193,anonymous,EN,1,1,1,1,1,2,1,1,1,2,1.535,1.535,4.113,1,My opinion on people i meet everyday on my way to work,1,3,4,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,3,150,3.356,3.356,6.292,1,3,5,4,2,6,3,3,138,3,2,3,4,3,4,6,5,6,3,5,5,6,5,3,7,6,4,4,4,5,6,3,3,1,63,Ameriacan,English,ACLG4QV0VPZ6A,13329,2,0,1
