StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Agree_doctor,Agree_fire,Agree_donor,neg_cons,unfair,moral_worth,Attention_check,Attention_check_DO,age,gender,educationScore,femalesAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,PROLIFIC_PID,generality,context,FL_16_DO,FL_31_DO
11/03/2019 10:58,11/03/2019 11:00,0,100,121,1,11/03/2019 11:00,R_10UkCHT5NqOdOHf,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,1|3|4|2,62,male,5,,"$60,000 to $84,999",4,72500,846395bd,a71e09e4,United States,,rule,volcano,FL_18,Donor|Firefighters|Doctors
11/03/2019 10:57,11/03/2019 11:00,0,100,176,1,11/03/2019 11:00,R_3fwOsr7johsV4OT,,,,,anonymous,EN-GB,7,7,7,4,4,7,4,3|1|2|4,57,female,4,,"$85,000 to $114,999",5,100000,2a89c969,2932cc3a,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 10:58,11/03/2019 11:01,0,100,150,1,11/03/2019 11:01,R_1M0Wlu8lo8HDsPP,,,,,anonymous,EN-GB,4,6,6,4,5,4,4,3|1|4|2,29,male,5,,"$40,000 to $59,999",3,50000,bd3a2230,ac64814d,Poland,,rule,healthcare,FL_33,Donor|Doctors|Firefighters
11/03/2019 11:00,11/03/2019 11:02,0,100,137,1,11/03/2019 11:02,R_28Tcf9AOODbssIX,,,,,anonymous,EN-GB,7,7,7,5,1,1,4,3|4|1|2,61,male,5,,"$25,000 to $39,999",2,32500,22f34e06,29f0e1ec,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:01,11/03/2019 11:03,0,100,121,1,11/03/2019 11:03,R_1N3xsNrvYwU5DcB,,,,,anonymous,EN-GB,6,5,6,2,3,6,4,2|4|1|3,52,female,3,,"$40,000 to $59,999",3,50000,080af692,cd937595,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:02,11/03/2019 11:04,0,100,90,1,11/03/2019 11:04,R_3et3AjVsQn4LUnU,,,,,anonymous,EN-GB,1,1,1,4,7,7,4,1|3|4|2,50,male,5,,"$115,000 to $149,999",6,132500,120de125,a156ddbc,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 11:02,11/03/2019 11:04,0,100,133,1,11/03/2019 11:04,R_1pmpiq3JVJ9Rhm2,,,,,anonymous,EN-GB,3,1,2,6,7,7,4,3|2|4|1,43,female,5,,"$40,000 to $59,999",3,50000,b82e3edb,53b947d1,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:02,11/03/2019 11:05,0,100,147,1,11/03/2019 11:05,R_12gNInBgc5fTEaD,,,,,anonymous,EN-GB,5,5,5,4,3,2,4,4|2|3|1,60,male,5,,"$40,000 to $59,999",3,50000,272a16ce,76b96fb2,United States,,rule,volcano,FL_18,Firefighters|Doctors|Donor
11/03/2019 11:03,11/03/2019 11:05,0,100,142,1,11/03/2019 11:05,R_2wdI8LDbkAjllIL,,,,,anonymous,EN-GB,6,6,6,3,2,5,4,1|4|3|2,43,other,6,,"$85,000 to $114,999",5,100000,303aea82,e3d52dba,Brazil,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:04,11/03/2019 11:06,0,100,88,1,11/03/2019 11:06,R_bKG5txIBuecfHln,,,,,anonymous,EN-GB,5,5,5,6,5,7,4,1|2|4|3,41,female,5,,"$150,000 to $199,999",7,175000,6901255f,9d9adcd6,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:05,11/03/2019 11:06,0,100,74,1,11/03/2019 11:06,R_1mEFzBq05rTGVsv,,,,,anonymous,EN-GB,4,4,4,4,4,6,4,4|2|1|3,59,female,5,,"$25,000 to $39,999",2,32500,c9048be4,9ed46ccc,United States,,one-off,volcano,FL_17,Firefighters|Donor|Doctors
11/03/2019 11:05,11/03/2019 11:07,0,100,120,1,11/03/2019 11:08,R_1k1cFLK2n2XMVsl,,,,,anonymous,EN-GB,5,3,5,3,2,5,4,4|1|2|3,33,male,2,,"$40,000 to $59,999",3,50000,8c481a71,073e5a74,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 11:05,11/03/2019 11:08,0,100,169,1,11/03/2019 11:08,R_3NVzCSOdvdGqrza,,,,,anonymous,EN-GB,4,4,4,5,4,6,4,4|1|2|3,35,male,8,,"$85,000 to $114,999",5,100000,a8ec9af5,c66217b5,United States,,one-off,volcano,FL_17,Firefighters|Donor|Doctors
11/03/2019 11:08,11/03/2019 11:09,0,100,59,1,11/03/2019 11:09,R_CfDNLOvqU7geiml,,,,,anonymous,EN-GB,7,4,6,4,5,5,4,2|4|1|3,35,male,5,,"$60,000 to $84,999",4,72500,b2dc20d8,59999dc4,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:08,11/03/2019 11:09,0,100,98,1,11/03/2019 11:09,R_1mQ46iyMkj9mL0I,,,,,anonymous,EN-GB,4,4,4,5,5,5,4,3|2|1|4,68,male,5,,"$60,000 to $84,999",4,72500,cb1cf751,7d73a80f,United States,,rule,volcano,FL_18,Donor|Firefighters|Doctors
11/03/2019 11:08,11/03/2019 11:09,0,100,59,1,11/03/2019 11:09,R_2EAatKtXhbgJNDG,,,,,anonymous,EN-GB,6,6,6,5,2,6,4,2|3|4|1,34,male,5,,"$40,000 to $59,999",3,50000,837b4872,260ecd8b,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:08,11/03/2019 11:10,0,100,121,1,11/03/2019 11:10,R_3nJgT7dcNMKCOr5,,,,,anonymous,EN-GB,6,5,5,4,3,5,4,3|4|1|2,64,male,4,,"$60,000 to $84,999",4,72500,2931a635,2c66a4b3,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 11:07,11/03/2019 11:10,0,100,218,1,11/03/2019 11:10,R_OCEx18zPKA77x0B,,,,,anonymous,EN-GB,6,6,6,4,3,5,4,2|1|3|4,46,female,5,,"$150,000 to $199,999",7,175000,6f9e3f6f,797b1efd,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 11:10,11/03/2019 11:12,0,100,146,1,11/03/2019 11:12,R_240iuobL2Saflyu,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,1|3|4|2,50,female,5,,"$10,000 to $24,999",1,17500,e5783149,01b6bc2a,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
11/03/2019 11:10,11/03/2019 11:13,0,100,145,1,11/03/2019 11:13,R_3Jkr6f5v8cIOvli,,,,,anonymous,EN-GB,2,1,2,4,7,7,4,1|3|2|4,52,female,5,,"$85,000 to $114,999",5,100000,b416e5d5,ceb61905,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:12,11/03/2019 11:13,0,100,45,1,11/03/2019 11:13,R_3iQjBibWpMGLHiG,,,,,anonymous,EN-GB,5,5,4,5,5,7,4,2|4|1|3,29,female,5,,"$85,000 to $114,999",5,100000,35943bf4,e9944f6f,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:12,11/03/2019 11:14,0,100,119,1,11/03/2019 11:14,R_2AXvVsbzo0taHZM,,,,,anonymous,EN-GB,2,5,4,7,7,7,4,1|2|3|4,38,female,5,,"$115,000 to $149,999",6,132500,549ed35e,b821f32f,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:14,11/03/2019 11:15,0,100,70,1,11/03/2019 11:15,R_2q3fTguuKXiCzfq,,,,,anonymous,EN-GB,6,5,5,3,3,5,4,4|2|3|1,30,male,2,,"$10,000 to $24,999",1,17500,0bc5041b,64cc1f7c,United States,,one-off,healthcare,FL_32,Donor|Firefighters|Doctors
11/03/2019 11:14,11/03/2019 11:16,0,100,122,1,11/03/2019 11:16,R_22LfaR9YWtlhglM,,,,,anonymous,EN-GB,6,6,5,6,6,5,4,3|4|1|2,67,male,2,,"$10,000 to $24,999",1,17500,5.55E+144,e48560fe,United States,,rule,healthcare,FL_33,Donor|Firefighters|Doctors
11/03/2019 11:12,11/03/2019 11:16,0,100,256,1,11/03/2019 11:16,R_0AlqYKD7bm2UNfr,,,,,anonymous,EN-GB,5,3,5,4,3,5,4,4|3|1|2,47,female,5,,"$60,000 to $84,999",4,72500,86ab6d24,3379d6ef,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:16,11/03/2019 11:18,0,100,106,1,11/03/2019 11:18,R_3fIDlrLzssZoJmD,,,,,anonymous,EN-GB,5,5,5,6,3,3,4,4|3|2|1,34,male,6,,"$60,000 to $84,999",4,72500,8b5b2561,47eaf32a,United States,,rule,healthcare,FL_33,Donor|Doctors|Firefighters
11/03/2019 11:15,11/03/2019 11:18,0,100,162,1,11/03/2019 11:18,R_1pyBG4epW4Ou5c7,,,,,anonymous,EN-GB,6,5,5,4,3,4,4,3|4|1|2,73,male,3,,"$85,000 to $114,999",5,100000,bf9d5655,4456899,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 11:17,11/03/2019 11:19,0,100,97,1,11/03/2019 11:19,R_2403BJ6lB4YWuuW,,,,,anonymous,EN-GB,7,6,7,4,5,5,4,2|4|1|3,45,male,5,,"$150,000 to $199,999",7,175000,65da8799,7d44e543,United States,,one-off,volcano,FL_17,Firefighters|Doctors|Donor
11/03/2019 11:17,11/03/2019 11:19,0,100,117,1,11/03/2019 11:19,R_tFfIbNZCcQrEgxP,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,4|2|3|1,78,male,7,,"$10,000 to $24,999",1,17500,4865acb3,c4a3fd21,United States,,rule,volcano,FL_18,Firefighters|Doctors|Donor
11/03/2019 11:19,11/03/2019 11:20,0,100,25,1,11/03/2019 11:20,R_31jAVqsk2WTQqPP,,,,,anonymous,EN-GB,6,4,5,4,4,4,4,1|4|3|2,28,male,2,,"$40,000 to $59,999",3,50000,012fbbc2,6cfa537f,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:18,11/03/2019 11:20,0,100,110,1,11/03/2019 11:20,R_r2t7qusCLs6WMs9,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,4|1|3|2,33,female,5,,"$85,000 to $114,999",5,100000,4618826d,5058f728,Japan,,rule,healthcare,FL_33,Firefighters|Donor|Doctors
11/03/2019 11:19,11/03/2019 11:21,0,100,148,1,11/03/2019 11:21,R_2UaeBMat3FbysVw,,,,,anonymous,EN-GB,3,3,3,2,6,6,4,2|1|3|4,48,female,5,,"$40,000 to $59,999",3,50000,5f75024f,8779ba03,United States,,one-off,healthcare,FL_32,Firefighters|Donor|Doctors
11/03/2019 11:22,11/03/2019 11:22,0,100,56,1,11/03/2019 11:22,R_3fYQT7LUu3np5kM,,,,,anonymous,EN-GB,7,7,7,4,4,5,4,2|3|4|1,37,male,5,,"$60,000 to $84,999",4,72500,66d2d8e2,2551fad3,United States,,one-off,healthcare,FL_32,Doctors|Firefighters|Donor
11/03/2019 11:22,11/03/2019 11:23,0,100,72,1,11/03/2019 11:23,R_28UOMo2vWfbh3rn,,,,,anonymous,EN-GB,1,1,1,4,7,7,4,2|1|4|3,38,male,4,,"$40,000 to $59,999",3,50000,a8ae39fd,09ae2be4,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:23,11/03/2019 11:24,0,100,75,1,11/03/2019 11:24,R_1rDrmXkpqOLxR5h,,,,,anonymous,EN-GB,3,2,2,6,4,6,4,2|1|3|4,36,male,6,,"$60,000 to $84,999",4,72500,9dade75a,5c6ebf35,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:23,11/03/2019 11:25,0,100,101,1,11/03/2019 11:25,R_3qxkhcDeNGYesqP,,,,,anonymous,EN-GB,3,2,2,5,7,7,4,1|2|3|4,34,female,2,,"$60,000 to $84,999",4,72500,bd3c30e7,0bc4769f,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:24,11/03/2019 11:25,0,100,82,1,11/03/2019 11:25,R_2TmJa0APWqDnU20,,,,,anonymous,EN-GB,7,4,7,4,2,6,4,4|3|1|2,29,male,5,,"$115,000 to $149,999",6,132500,b0a311a0,f2d0853e,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:22,11/03/2019 11:25,0,100,161,1,11/03/2019 11:25,R_1QnDqQvUb8p4YDo,,,,,anonymous,EN-GB,5,3,3,3,3,7,4,2|4|1|3,50,male,5,,"$60,000 to $84,999",4,72500,b0e59226,313dc98d,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:26,11/03/2019 11:28,0,100,113,1,11/03/2019 11:28,R_3HkyXvSlZCFVgRL,,,,,anonymous,EN-GB,5,5,4,5,3,6,4,4|2|1|3,33,female,5,,"$60,000 to $84,999",4,72500,a7c5f932,e255344f,United States,,rule,volcano,FL_18,Firefighters|Donor|Doctors
11/03/2019 11:26,11/03/2019 11:28,0,100,139,1,11/03/2019 11:28,R_2qF2M7EJT5F1GPC,,,,,anonymous,EN-GB,6,7,5,3,2,6,4,1|4|2|3,72,female,8,,"$60,000 to $84,999",4,72500,38a4c428,19d3fefb,United States,,rule,volcano,FL_18,Doctors|Donor|Firefighters
11/03/2019 11:27,11/03/2019 11:29,0,100,95,1,11/03/2019 11:29,R_2D77jgz9Kyv5Cm5,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,2|3|4|1,30,female,6,,"$25,000 to $39,999",2,32500,b3539f86,7f3146a8,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:27,11/03/2019 11:29,0,100,99,1,11/03/2019 11:29,R_D60qM4FtdCKTrjP,,,,,anonymous,EN-GB,3,2,5,6,5,5,4,4|3|2|1,48,female,5,,"$40,000 to $59,999",3,50000,3a559a59,51fea968,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:29,11/03/2019 11:29,0,100,44,1,11/03/2019 11:29,R_2aer9K3uXLcrJ8S,,,,,anonymous,EN-GB,4,3,5,5,5,4,4,4|3|1|2,27,male,5,,"$60,000 to $84,999",4,72500,f65c1b4e,64c8be17,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 11:27,11/03/2019 11:30,0,100,146,1,11/03/2019 11:30,R_3gOfj7KjVFKMp5p,,,,,anonymous,EN-GB,5,5,5,3,3,5,4,2|1|4|3,21,male,2,,"$85,000 to $114,999",5,100000,319e6fdb,d91bb5da,United States,,rule,healthcare,FL_33,Doctors|Firefighters|Donor
11/03/2019 11:29,11/03/2019 11:30,0,100,78,1,11/03/2019 11:30,R_2tEeoxX6Er0IjzE,,,,,anonymous,EN-GB,7,6,6,4,4,6,4,2|1|3|4,31,female,6,,"$150,000 to $199,999",7,175000,9956dda3,7c0ae81c,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:32,11/03/2019 11:33,0,100,96,1,11/03/2019 11:33,R_3qWNTUVl2B09D9a,,,,,anonymous,EN-GB,4,4,6,7,7,7,4,1|4|3|2,29,female,5,,"$40,000 to $59,999",3,50000,29a04356,56243175,United States,,rule,volcano,FL_18,Donor|Firefighters|Doctors
11/03/2019 11:31,11/03/2019 11:33,0,100,114,1,11/03/2019 11:33,R_3I5YQtKSlCf5OSI,,,,,anonymous,EN-GB,2,2,2,5,6,5,4,3|2|4|1,59,female,2,,"$40,000 to $59,999",3,50000,da944539,ce8529c1,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:32,11/03/2019 11:34,0,100,100,1,11/03/2019 11:34,R_3noTiSwFTLYA4Cs,,,,,anonymous,EN-GB,7,7,6,2,2,6,4,3|1|4|2,31,male,6,,"$150,000 to $199,999",7,175000,fe8efa13,3ad42aed,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:33,11/03/2019 11:35,0,100,112,1,11/03/2019 11:35,R_2woYafSi9qgUy6k,,,,,anonymous,EN-GB,5,5,3,2,5,6,4,2|3|4|1,35,male,5,,"$85,000 to $114,999",5,100000,90506a22,7d6c616a,United States,,one-off,healthcare,FL_32,Donor|Firefighters|Doctors
11/03/2019 11:33,11/03/2019 11:35,0,100,139,1,11/03/2019 11:35,R_3nxFUkgsYCbeuIz,,,,,anonymous,EN-GB,5,5,5,5,5,6,4,1|4|3|2,30,female,4,,"$25,000 to $39,999",2,32500,23eee57b,6859ae3c,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 11:33,11/03/2019 11:35,0,100,115,1,11/03/2019 11:35,R_3KD4EMhbMEMycrC,,,,,anonymous,EN-GB,5,3,4,5,5,7,4,2|4|1|3,66,male,2,,"$40,000 to $59,999",3,50000,7d79186d,c129c850,United States,,rule,healthcare,FL_33,Donor|Firefighters|Doctors
11/03/2019 11:34,11/03/2019 11:36,0,100,103,1,11/03/2019 11:36,R_1jZmdyOTCJkAbEl,,,,,anonymous,EN-GB,6,5,5,4,3,6,4,4|2|1|3,32,male,2,,"$25,000 to $39,999",2,32500,96082495,17b50258,United States,,one-off,volcano,FL_17,Firefighters|Donor|Doctors
11/03/2019 11:35,11/03/2019 11:36,0,100,88,1,11/03/2019 11:36,R_38bIq5963s0jEtj,,,,,anonymous,EN-GB,5,5,5,6,5,6,4,3|2|1|4,35,male,4,,"$115,000 to $149,999",6,132500,c8b7b7c3,f37b6077,United States,,rule,healthcare,FL_33,Doctors|Firefighters|Donor
11/03/2019 11:34,11/03/2019 11:36,0,100,171,1,11/03/2019 11:36,R_3oXiJrp4qvyKx5k,,,,,anonymous,EN-GB,2,2,2,6,7,7,4,3|2|4|1,45,female,5,,"$40,000 to $59,999",3,50000,7408b1ce,effe75aa,United States,,rule,volcano,FL_18,Firefighters|Donor|Doctors
11/03/2019 11:35,11/03/2019 11:37,0,100,146,1,11/03/2019 11:37,R_1jrjC0nlC5fnuSQ,,,,,anonymous,EN-GB,3,2,2,6,6,7,4,1|2|4|3,43,male,5,,"$85,000 to $114,999",5,100000,39a1e4b4,5aa27ac9,United States,,rule,healthcare,FL_33,Donor|Firefighters|Doctors
11/03/2019 11:35,11/03/2019 11:38,0,100,130,1,11/03/2019 11:38,R_2WImPWskvdW0DoQ,,,,,anonymous,EN-GB,5,5,5,5,6,5,2,1|3|4|2,31,female,6,,"$85,000 to $114,999",5,100000,f0ba5a00,e12cdc1c,United States,,one-off,volcano,FL_17,Doctors|Firefighters|Donor
11/03/2019 11:35,11/03/2019 11:38,0,100,175,1,11/03/2019 11:38,R_21naxY8yA3VqdWj,,,,,anonymous,EN-GB,5,5,2,5,5,6,4,2|3|1|4,51,male,5,,"$10,000 to $24,999",1,17500,5.38E+10,dbb4e01e,United States,,rule,volcano,FL_18,Firefighters|Doctors|Donor
11/03/2019 11:37,11/03/2019 11:39,0,100,95,1,11/03/2019 11:39,R_22Wy0ktPpETRq6K,,,,,anonymous,EN-GB,6,2,5,7,7,7,4,3|4|1|2,40,female,5,,"$10,000 to $24,999",1,17500,fc55f980,e059c8c6,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:38,11/03/2019 11:39,0,100,66,1,11/03/2019 11:39,R_pLzcdJx9rqcIWS5,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,1|4|3|2,39,male,3,,"$150,000 to $199,999",7,175000,ec331e5a,eeef4246,United States,,one-off,healthcare,FL_32,Donor|Firefighters|Doctors
11/03/2019 11:38,11/03/2019 11:40,0,100,120,1,11/03/2019 11:40,R_31NKCYrqQecgP9V,,,,,anonymous,EN-GB,5,5,4,3,5,4,4,4|3|1|2,26,female,2,,"$10,000 to $24,999",1,17500,25064b3e,262b49a2,United States,,one-off,volcano,FL_17,Firefighters|Doctors|Donor
11/03/2019 11:39,11/03/2019 11:40,0,100,89,1,11/03/2019 11:40,R_doPqt6AHmavvQfT,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,3|2|1|4,46,male,7,,"$25,000 to $39,999",2,32500,c5874b40,1f3bf098,United States,,rule,healthcare,FL_33,Firefighters|Doctors|Donor
11/03/2019 11:40,11/03/2019 11:41,0,100,71,1,11/03/2019 11:41,R_2WCkd73DYQ6nO5l,,,,,anonymous,EN-GB,5,5,5,4,4,5,4,2|1|4|3,38,male,8,,"$150,000 to $199,999",7,175000,5f3ee685,16458a43,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:40,11/03/2019 11:41,0,100,73,1,11/03/2019 11:41,R_3L1ErnkdTZTwYDE,,,,,anonymous,EN-GB,6,5,5,7,6,6,4,4|1|3|2,34,male,5,,"$85,000 to $114,999",5,100000,7194ea52,34e4948a,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:39,11/03/2019 11:41,0,100,150,1,11/03/2019 11:41,R_2Vejnir4SwU8Ojc,,,,,anonymous,EN-GB,4,2,2,6,4,6,4,3|4|1|2,56,male,7,,"$40,000 to $59,999",3,50000,900e2971,bb4ff206,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:37,11/03/2019 11:41,0,100,235,1,11/03/2019 11:41,R_w6mqw1yBj6eM9CF,,,,,anonymous,EN-GB,7,7,7,1,1,6,4,1|2|3|4,48,male,5,,"$85,000 to $114,999",5,100000,99c19f44,9315f987,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 11:39,11/03/2019 11:42,0,100,154,1,11/03/2019 11:42,R_2bF9WpHW73Me4ut,,,,,anonymous,EN-GB,6,6,6,4,3,5,4,4|3|2|1,61,male,3,,"$40,000 to $59,999",3,50000,77b2eceb,802bfe61,United States,,one-off,volcano,FL_17,Donor|Firefighters|Doctors
11/03/2019 11:40,11/03/2019 11:42,0,100,140,1,11/03/2019 11:42,R_2pXmLa7Fkch0bv5,,,,,anonymous,EN-GB,7,1,4,4,5,7,4,2|4|3|1,26,male,2,,"$10,000 to $24,999",1,17500,25e29401,a0fd54df,United States,,rule,healthcare,FL_33,Firefighters|Donor|Doctors
11/03/2019 11:41,11/03/2019 11:42,0,100,118,1,11/03/2019 11:43,R_2XdFsrmulizKxaY,,,,,anonymous,EN-GB,6,6,6,5,5,6,4,2|3|1|4,61,male,2,,"$40,000 to $59,999",3,50000,b0d5ed5a,23d053d0,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 11:39,11/03/2019 11:43,0,100,214,1,11/03/2019 11:43,R_AdjpiFOAuv0XS7f,,,,,anonymous,EN-GB,2,2,2,7,6,6,4,4|2|1|3,24,female,4,,"$40,000 to $59,999",3,50000,3a4e8580,de6c622d,United States,,rule,volcano,FL_18,Donor|Doctors|Firefighters
11/03/2019 11:42,11/03/2019 11:43,0,100,84,1,11/03/2019 11:43,R_wKQKrXVFBpCOMSt,,,,,anonymous,EN-GB,2,2,2,7,5,7,4,2|4|1|3,35,male,2,,"$40,000 to $59,999",3,50000,48356f29,8.58E+13,United States,,rule,healthcare,FL_33,Doctors|Donor|Firefighters
11/03/2019 11:42,11/03/2019 11:44,0,100,103,1,11/03/2019 11:44,R_81UsrzNKmUC6fmx,,,,,anonymous,EN-GB,7,7,7,1,2,7,4,3|4|2|1,51,female,2,,"$85,000 to $114,999",5,100000,783c9e6a,e4b75fbd,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:42,11/03/2019 11:44,0,100,99,1,11/03/2019 11:44,R_2v1E3AbAw3LRPJp,,,,,anonymous,EN-GB,6,2,5,7,4,7,4,3|4|1|2,25,female,5,,"$60,000 to $84,999",4,72500,48b976e3,02086af6,United States,,rule,volcano,FL_18,Doctors|Firefighters|Donor
11/03/2019 11:43,11/03/2019 11:45,0,100,137,1,11/03/2019 11:45,R_2Sfs39DgPgj7jnR,,,,,anonymous,EN-GB,4,4,4,5,6,7,4,1|4|2|3,41,female,5,,"$60,000 to $84,999",4,72500,c954baca,43fb2ea4,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 11:44,11/03/2019 11:46,0,100,127,1,11/03/2019 11:46,R_2ur3JBU5gBep3qx,,,,,anonymous,EN-GB,5,5,5,5,4,5,4,4|2|3|1,49,female,4,,"$25,000 to $39,999",2,32500,83f1b8c1,48c27d08,United States,,rule,volcano,FL_18,Firefighters|Donor|Doctors
11/03/2019 11:34,11/03/2019 11:47,0,100,749,1,11/03/2019 11:47,R_2RWK5TDwjvhnCG9,,,,,anonymous,EN-GB,2,2,2,6,6,6,4,4|1|2|3,39,male,5,,"$40,000 to $59,999",3,50000,586686b4,85f5e1f1,United States,,one-off,healthcare,FL_32,Doctors|Donor|Firefighters
11/03/2019 11:46,11/03/2019 11:48,0,100,124,1,11/03/2019 11:48,R_1HozefN01Cszgkg,,,,,anonymous,EN-GB,5,4,5,5,4,6,4,2|4|3|1,53,male,5,,"$115,000 to $149,999",6,132500,0f39e6c8,626a5289,United States,,one-off,volcano,FL_17,Donor|Doctors|Firefighters
11/03/2019 11:46,11/03/2019 11:49,0,100,180,1,11/03/2019 11:49,R_3JsyDH6KHgon4Pj,,,,,anonymous,EN-GB,5,5,4,5,5,6,4,4|3|1|2,51,female,2,,"$60,000 to $84,999",4,72500,dce9d5a9,1239b4a4,United States,,one-off,healthcare,FL_32,Firefighters|Donor|Doctors
11/03/2019 11:48,11/03/2019 11:49,0,100,70,1,11/03/2019 11:49,R_3fx7oR5bnJ9UcD4,,,,,anonymous,EN-GB,6,5,5,6,5,7,4,3|1|2|4,33,female,5,,"$85,000 to $114,999",5,100000,0e1ace84,1a8f0d4e,United States,,rule,volcano,FL_18,Firefighters|Doctors|Donor
11/03/2019 11:48,11/03/2019 11:49,0,100,85,1,11/03/2019 11:49,R_1E4Z033NL9TuZst,,,,,anonymous,EN-GB,6,4,5,5,4,6,4,2|3|1|4,42,male,5,,"$10,000 to $24,999",1,17500,50864437,71e967bd,United States,,rule,volcano,FL_18,Donor|Doctors|Firefighters
11/03/2019 11:47,11/03/2019 11:49,0,100,139,1,11/03/2019 11:49,R_XWWuWk12XI5QKIh,,,,,anonymous,EN-GB,5,5,5,7,5,1,4,3|1|2|4,43,male,6,,"Less than $9,999",0,5000,22f4a06b,a7d77d3b,United States,,rule,healthcare,FL_33,Donor|Firefighters|Doctors
11/03/2019 11:49,11/03/2019 11:50,0,100,81,1,11/03/2019 11:50,R_3gTxuaq8pd7aW9v,,,,,anonymous,EN-GB,7,6,6,4,3,5,4,4|3|1|2,32,female,4,,"$10,000 to $24,999",1,17500,cb2bdacb,81ee6faa,United States,,rule,healthcare,FL_33,Doctors|Firefighters|Donor
11/03/2019 11:48,11/03/2019 11:50,0,100,146,1,11/03/2019 11:50,R_saG8ZwWNV8dNcxH,,,,,anonymous,EN-GB,1,1,1,7,7,7,4,3|4|2|1,60,female,4,,"$10,000 to $24,999",1,17500,0e57d03a,eaef5c99,United States,,one-off,healthcare,FL_32,Firefighters|Doctors|Donor
11/03/2019 11:49,11/03/2019 11:50,0,100,88,1,11/03/2019 11:50,R_1CvXb3mykhT7Z8G,,,,,anonymous,EN-GB,3,2,2,5,6,6,4,2|1|3|4,39,male,6,,"$60,000 to $84,999",4,72500,e528d1a8,2d4c900d,United States,,one-off,healthcare,FL_32,Donor|Doctors|Firefighters
